,program_code,program_name,Unnamed: 0,YEAR,SEMESTER,term,CatalogYear,catalog_id,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
236,SA,Studio Art,8331,2017.0,Winter,Winter2017,2016_2017,SA 0101,Introduction to Digital Tools in Art Making,,,,,,
237,SA,Studio Art,6805,2017.0,Spring,Spring2017,2016_2017,SA 0105,Color Workshop,,,,,,
238,SA,Studio Art,6812,2016.0,Fall,Fall2016,2016_2017,SA 0132,Constructing Space in Three Dimensions,,,,,,
239,SA,Studio Art,6861,2017.0,Spring,Spring2017,2016_2017,SA 0133,Alternative Processes Photography,,,,,,
240,SA,Studio Art,6868,2017.0,Spring,Spring2017,2016_2017,SA 0134,Digital Photography,,,,,,
241,SA,Studio Art,6834,2017.0,Spring,Spring2017,2016_2017,SA 0136,Investigation of Text and Image,,,,,,
242,SA,Studio Art,6842,2016.0,Fall,Fall2016,2016_2017,SA 0138,From Drawing to Painting,,,,,,
243,SA,Studio Art,6853,2017.0,Spring,Spring2017,2016_2017,SA 0139,Watercolor,,,,,,
244,SA,Studio Art,6825,2016.0,Fall,Fall2016,2016_2017,SA 0231,Advanced Printmaking,,,,,,
245,SA,Studio Art,6858,2016.0,Fall,Fall2016,2016_2017,SA 0233,Advanced Photography,,,,,,
246,SA,Studio Art,7776,2017.0,Spring,Spring2017,2016_2017,SA 0299,Advanced Projects Seminar,,,,,,
247,SA,Studio Art,7777,2017.0,Spring,Spring2017,2016_2017,SA 0301,Exhibition Seminar,,,,,,
248,SO,Sociology,3310,2016.0,Fall,Fall2016,2016_2017,SO 0011,Introduction to Sociology,,,,,,
249,SO,Sociology,7351,2017.0,Spring,Spring2017,2016_2017,SO 0112,American Society,,,,,,
250,SO,Sociology,7724,2017.0,Spring,Spring2017,2016_2017,SO 0142,Sociology of the Family,,,,,,
251,SO,Sociology,7719,2016.0,Fall,Fall2016,2016_2017,SO 0144,Sociology of Sexuality,,,,,,
252,SO,Sociology,3307,2016.0,Fall,Fall2016,2016_2017,SO 0161,American Class Structure,,,,,,
253,SO,Sociology,6388,2016.0,Fall,Fall2016,2016_2017,SO 0162,"Race, Gender, and Ethnic Relations",,,,,,
254,SO,Sociology,6387,2016.0,Fall,Fall2016,2016_2017,SO 0165,"Race, Cities, and Poverty",,,,,,
255,SO,Sociology,7723,2017.0,Spring,Spring2017,2016_2017,SO 0166,"Feminism, Gender, and Everyday Life",,,,,,
256,SO,Sociology,3323,2017.0,Spring,Spring2017,2016_2017,SO 0169,Women: Work and Sport,,,,,,
257,SO,Sociology,3308,2016.0,Fall,Fall2016,2016_2017,SO 0171,Criminology,,,,,,
258,SO,Sociology,3322,2017.0,Spring,Spring2017,2016_2017,SO 0175,Sociology of Law,,,,,,
259,SO,Sociology,3309,2016.0,Fall,Fall2016,2016_2017,SO 0179,Death Penalty in America,,,,,,
260,SO,Sociology,6418,2017.0,Spring,Spring2017,2016_2017,SO 0189,Sociology of Europe,,,,,,
261,SO,Sociology,6421,2016.0,Fall,Fall2016,2016_2017,SO 0192,Social Work: An Introduction,,,,,,
262,SO,Sociology,6398,2017.0,Spring,Spring2017,2016_2017,SO 0194,Sociology of Education,,,,,,
263,SO,Sociology,7345,2016.0,Fall,Fall2016,2016_2017,SO 0221,Statistics: Social and Political Data Analysis,,,,,,
264,SO,Sociology,7352,2017.0,Spring,Spring2017,2016_2017,SO 0222,Methods of Research Design,,,,,,
265,SO,Sociology,6408,2016.0,Fall,Fall2016,2016_2017,SO 0228,Classical Social Theory,,,,,,
266,SO,Sociology,6416,2017.0,Spring,Spring2017,2016_2017,SO 0229,Contemporary Social Theory,,,,,,
267,SO,Sociology,3330,2017.0,Winter,Winter2017,2016_2017,SO 0279,Criminal Justice System Seminar,,,,,,
268,RU,Russian,6375,2016.0,Fall,Fall2016,2016_2017,RU 0110,Elementary Russian I,,,,,,
269,RU,Russian,6382,2017.0,Spring,Spring2017,2016_2017,RU 0111,Elementary Russian II,,,,,,
270,RU,Russian,6376,2016.0,Fall,Fall2016,2016_2017,RU 0210,Intermediate Russian I,,,,,,
271,RU,Russian,6383,2017.0,Spring,Spring2017,2016_2017,RU 0211,Intermediate Russian II,,,,,,
272,SP,Spanish,6548,2016.0,Fall,Fall2016,2016_2017,SP 0110,Elementary Spanish I,,,,,,
273,SP,Spanish,6555,2017.0,Spring,Spring2017,2016_2017,SP 0111,Elementary Spanish II,,,,,,
274,SP,Spanish,6584,2016.0,Fall,Fall2016,2016_2017,SP 0210,Intermediate Spanish I,,,,,,
275,SP,Spanish,6586,2016.0,Fall,Fall2016,2016_2017,SP 0211,Intermediate Spanish II,,,,,,
276,SP,Spanish,6618,2016.0,Fall,Fall2016,2016_2017,SP 0220,Topics in Language and Culture,,,,,,
277,SP,Spanish,6569,2016.0,Fall,Fall2016,2016_2017,SP 0231B,Career-Oriented Spanish for Business,,,,,,
278,SP,Spanish,7615,2016.0,Fall,Fall2016,2016_2017,SP 0231N,Career-Oriented Spanish for Nursing and Health Studies,,,,,,
279,SP,Spanish,6739,2016.0,Fall,Fall2016,2016_2017,SP 0245,Analysis and Interpretation of Hispanic Literature,,,,,,
280,SP,Spanish,6740,2016.0,Fall,Fall2016,2016_2017,SP 0251,Spanish Civilization and Culture,,,,,,
281,SP,Spanish,6719,2017.0,Spring,Spring2017,2016_2017,SP 0253,Spanish-American Civilization,,,,,,
282,SP,Spanish,6709,2016.0,Fall,Fall2016,2016_2017,SP 0271,Hispanic Film,,,,,,
283,SP,Spanish,6570,2016.0,Fall,Fall2016,2016_2017,SP 0285,Introduction to Spanish Linguistics,,,,,,
284,SP,Spanish,6625,2017.0,Spring,Spring2017,2016_2017,SP 0311,"Glory, Splendor, and Decay: Spanish Golden Age Literature",,,,,,
285,SP,Spanish,6717,2017.0,Spring,Spring2017,2016_2017,SP 0371,Images of Latin American Indians,,,,,,
286,SP,Spanish,7625,2017.0,Spring,Spring2017,2016_2017,SP 0381,Coordinating Seminar I,,,,,,
287,RLD,Reading and Language Development,7199,2017.0,Spring,Spring2017,2016_2017,RLD 0503,Research and Evaluation in K-12 Consultation and Leadership,,,,,,
288,RLD,Reading and Language Development,6787,2017.0,Spring,Spring2017,2016_2017,RLD 0530,Language and Reading Acquisition for English Language Learners and Students with Special Needs,,,,,,
289,RLD,Reading and Language Development,8323,2017.0,Summer,Summer2017,2016_2017,RLD 0535,"Handwriting, Spelling, and Writing Instruction in the Reading and Language Arts Program",,,,,,
290,RLD,Reading and Language Development,8237,2016.0,Fall,Fall2016,2016_2017,RLD 0550,Reading Different Types of Texts and Academic Language - Content Area Literacy,,,,,,
291,RLD,Reading and Language Development,7195,2016.0,Fall,Fall2016,2016_2017,RLD 0594,"Designing, Implementing, and Leading the School Literacy Intervention Program: Capstone Seminar",,,,,,
292,QA,Quantitative Analysis,5439,2016.0,Fall,Fall2016,2016_2017,QA 0400,Applied Business Statistics,,,,,,
293,QA,Quantitative Analysis,5440,2016.0,Fall,Fall2016,2016_2017,QA 0500,Business Forecasting and Predictive Analytics,,,,,,
294,MPA,Public Administration,7344,2016.0,Fall,Fall2016,2016_2017,MPA 0405,Research Methods,,,,,,
295,MPA,Public Administration,8222,2016.0,Fall,Fall2016,2016_2017,MPA 0410,Introduction to Public Administration,,,,,,
296,MPA,Public Administration,8225,2017.0,Spring,Spring2017,2016_2017,MPA 0420,Leadership,,,,,,
297,MPA,Public Administration,2884,2017.0,Spring,Spring2017,2016_2017,MPA 0425,Grant Writing,,,,,,
298,MPA,Public Administration,1829,2017.0,Summer,Summer2017,2016_2017,MPA 0430,Economics of the Nonprofit Sector,,,,,,
299,SE,Special Education,2134,2016.0,Fall,Fall2016,2016_2017,SE 0099,Comprehensive Examination in Special Education,,,,,,
300,SE,Special Education,8595,2017.0,Summer,Summer2017,2016_2017,SE 0400,Augmentative Alternative Communications and Assistive Technologies,,,,,,
301,SE,Special Education,2136,2016.0,Fall,Fall2016,2016_2017,SE 0403,Psychoeducational Issues in Special Education,,,,,,
302,SE,Special Education,2135,2016.0,Fall,Fall2016,2016_2017,SE 0405,Exceptional Learners in the Mainstream,,,,,,
303,SE,Special Education,6770,2017.0,Spring,Spring2017,2016_2017,SE 0411,Introduction to Individuals with Intellectual Disabilities,,,,,,
304,SE,Special Education,2137,2016.0,Fall,Fall2016,2016_2017,SE 0413,Theories of and Introduction to Learning Disabilities,,,,,,
305,SE,Special Education,2144,2017.0,Spring,Spring2017,2016_2017,SE 0417,Introduction to Children and Youth with Social and Emotional Disturbances,,,,,,
306,SE,Special Education,6779,2016.0,Fall,Fall2016,2016_2017,SE 0419,Special Learners in the Bilingual/ESL Classroom,,,,,,
307,SE,Special Education,6778,2016.0,Fall,Fall2016,2016_2017,SE 0429,Principles of Structured Literacy I: Fundamentals of Reading and Language Development,,,,,,
308,SE,Special Education,8263,2016.0,Fall,Fall2016,2016_2017,SE 0432,Management Techniques in Special Education,,,,,,
309,SE,Special Education,6759,2016.0,Fall,Fall2016,2016_2017,SE 0500,Autism Spectrum Disorders: Theories and Interventions,,,,,,
310,SE,Special Education,8238,2017.0,Spring,Spring2017,2016_2017,SE 0529,Principles of Structured Literacy II: Essentials of Decoding and Encoding,,,,,,
311,SE,Special Education,6760,2016.0,Fall,Fall2016,2016_2017,SE 0534,Skill Development for Individualized Education Plans,,,,,,
312,SE,Special Education,6769,2017.0,Spring,Spring2017,2016_2017,SE 0537,Curriculum and Methods for Students with Mild to Moderate Disabilities,,,,,,
313,SE,Special Education,2142,2017.0,Spring,Spring2017,2016_2017,SE 0550,Collaboration and Consultation for the Special Educator,,,,,,
314,SE,Special Education,6793,2016.0,Fall,Fall2016,2016_2017,SE 0561,Diagnostic Procedures in Special Education of Youth with Disabilities,,,,,,
315,SE,Special Education,7203,2017.0,Summer,Summer2017,2016_2017,SE 0565,Evidence-Based Strategies in the Inclusive Classroom,,,,,,
316,SE,Special Education,2152,2017.0,Winter,Winter2017,2016_2017,SE 0568A,Special Topics: Instructional Strategies in the Inclusive Classroom,,,,,,
317,SE,Special Education,7768,2017.0,Spring,Spring2017,2016_2017,SE 0592,Practica in Special Education,,,,,,
318,SE,Special Education,6761,2016.0,Fall,Fall2016,2016_2017,SE 0593,Student Teaching in Special Education,,,,,,
319,RS,Religious Studies,6223,2016.0,Fall,Fall2016,2016_2017,RS 0101A,Exploring Religion: Religion and the Critical Mind,,,,,,
320,RS,Religious Studies,3578,2016.0,Fall,Fall2016,2016_2017,RS 0101C,"Exploring Religion: Common Questions, Traditional Response",,,,,,
321,RS,Religious Studies,496,2016.0,Fall,Fall2016,2016_2017,RS 0101D,Exploring Religion: Religion in a Comparative Key,,,,,,
322,RS,Religious Studies,6320,2016.0,Fall,Fall2016,2016_2017,RS 0101E,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities",,,,,,
323,RS,Religious Studies,6329,2017.0,Spring,Spring2017,2016_2017,RS 0201,Hebrew Bible/Old Testament,,,,,,
324,RS,Religious Studies,7691,2016.0,Fall,Fall2016,2016_2017,RS 0207,Prophetic and Apocalyptic Voices,,,,,,
325,RS,Religious Studies,6333,2016.0,Fall,Fall2016,2016_2017,RS 0209,Jewish Interpretations of Scriptures,,,,,,
326,RS,Religious Studies,6342,2016.0,Fall,Fall2016,2016_2017,RS 0211,History of the Jewish Experience,,,,,,
327,RS,Religious Studies,6341,2016.0,Fall,Fall2016,2016_2017,RS 0218,Faith After the Holocaust,,,,,,
328,RS,Religious Studies,6310,2016.0,Fall,Fall2016,2016_2017,RS 0221,Good News of the Gospels,,,,,,
329,RS,Religious Studies,3577,2016.0,Fall,Fall2016,2016_2017,RS 0228,Early Christianity,,,,,,
330,RS,Religious Studies,6290,2017.0,Spring,Spring2017,2016_2017,RS 0231,The Problem of God,,,,,,
331,RS,Religious Studies,8292,2017.0,Spring,Spring2017,2016_2017,RS 0240,The Medieval Church,,,,,,
332,RS,Religious Studies,8242,2016.0,Fall,Fall2016,2016_2017,RS 0244,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola,,,,,,
333,RS,Religious Studies,3585,2017.0,Spring,Spring2017,2016_2017,RS 0245,The Reformation Era,,,,,,
334,RS,Religious Studies,6357,2017.0,Spring,Spring2017,2016_2017,RS 0248,Faith and Reason: The Catholic Intellectual Tradition,,,,,,
335,RS,Religious Studies,501,2017.0,Spring,Spring2017,2016_2017,RS 0252,Contemporary Moral Problems,,,,,,
336,RS,Religious Studies,6350,2016.0,Fall,Fall2016,2016_2017,RS 0255,Catholic Social Teaching,,,,,,
337,RS,Religious Studies,6367,2016.0,Fall,Fall2016,2016_2017,RS 0257,Christian Spirituality,,,,,,
338,RS,Religious Studies,6255,2016.0,Fall,Fall2016,2016_2017,RS 0273,Islamic Ethical and Legal Thought,,,,,,
339,RS,Religious Studies,6263,2017.0,Spring,Spring2017,2016_2017,RS 0276,Islamic Theology,,,,,,
340,RS,Religious Studies,7706,2017.0,Spring,Spring2017,2016_2017,RS 0280,Hinduism,,,,,,
341,RS,Religious Studies,7703,2016.0,Fall,Fall2016,2016_2017,RS 0285,Buddhism,,,,,,
342,RS,Religious Studies,6359,2017.0,Spring,Spring2017,2016_2017,RS 0299C,"Special Topics: Tradition and the Spirit of Place: Memory, Identity, and Community",,,,,,
343,RS,Religious Studies,6243,2016.0,Fall,Fall2016,2016_2017,RS 0360,"I'm Spiritual, Not Religious: The American Spiritual Tradition",,,,,,
344,PO,Politics,2899,2017.0,Spring,Spring2017,2016_2017,PO 0011,Introduction to American Politics,,,,,,
345,PO,Politics,5893,2016.0,Fall,Fall2016,2016_2017,PO 0012,Introduction to Comparative Politics,,,,,,
346,PO,Politics,5917,2016.0,Fall,Fall2016,2016_2017,PO 0014,Introduction to Political Theory,,,,,,
347,PO,Politics,5919,2016.0,Fall,Fall2016,2016_2017,PO 0115,Introduction to the Study of Peace and Justice,,,,,,
348,PO,Politics,5926,2017.0,Spring,Spring2017,2016_2017,PO 0118,American Political Thought,,,,,,
349,PO,Politics,5937,2016.0,Fall,Fall2016,2016_2017,PO 0119,"Sex, Sexuality, and Gender",,,,,,
350,PO,Politics,3779,2017.0,Summer,Summer2017,2016_2017,PO 0127,United Nations Security Council Crisis Simulation,,,,,,
351,PO,Politics,3765,2016.0,Fall,Fall2016,2016_2017,PO 0129,Politics of Humanitarian Action,,,,,,
352,PO,Politics,3764,2016.0,Fall,Fall2016,2016_2017,PO 0130,International Relations: Theories and Challenges,,,,,,
353,PO,Politics,2894,2016.0,Fall,Fall2016,2016_2017,PO 0131,International Environmental Policy,,,,,,
354,PO,Politics,3786,2016.0,Fall,Fall2016,2016_2017,PO 0133,United States Foreign Policy,,,,,,
355,PO,Politics,3784,2016.0,Fall,Fall2016,2016_2017,PO 0135,Introduction to International Law,,,,,,
356,PO,Politics,3785,2016.0,Fall,Fall2016,2016_2017,PO 0137,Threats to Global Security in the 21st Century,,,,,,
357,PO,Politics,5936,2016.0,Fall,Fall2016,2016_2017,PO 0141,African Politics,,,,,,
358,PO,Politics,3800,2017.0,Spring,Spring2017,2016_2017,PO 0142,Latin American Politics,,,,,,
359,PO,Politics,5895,2016.0,Fall,Fall2016,2016_2017,PO 0144,Middle Eastern Politics,,,,,,
360,PO,Politics,5928,2017.0,Spring,Spring2017,2016_2017,PO 0147,Northern Ireland: The Politics of War and Peace,,,,,,
361,PO,Politics,5907,2017.0,Spring,Spring2017,2016_2017,PO 0149,Third World: Common Fate? Common Bond?,,,,,,
362,PO,Politics,5943,2017.0,Spring,Spring2017,2016_2017,PO 0153,"The Politics of Race, Class, and Gender",,,,,,
363,PO,Politics,8223,2016.0,Fall,Fall2016,2016_2017,PO 0155,Public Administration,,,,,,
364,PO,Politics,5871,2016.0,Fall,Fall2016,2016_2017,PO 0161,The American Presidency,,,,,,
365,PO,Politics,5870,2016.0,Fall,Fall2016,2016_2017,PO 0163,Supreme Court,,,,,,
366,PO,Politics,2895,2016.0,Fall,Fall2016,2016_2017,PO 0169,US Environmental Politics and Policy,,,,,,
367,PO,Politics,5880,2017.0,Spring,Spring2017,2016_2017,PO 0170,The Battle Over Family Values in American Politics,,,,,,
368,PO,Politics,5906,2017.0,Spring,Spring2017,2016_2017,PO 0190E,Special Topics: Turkey: A Nation of Contradictions in Turmoil,,,,,,
369,PO,Politics,8226,2017.0,Spring,Spring2017,2016_2017,PO 0190F,Special Topics: State and Local Politics,,,,,,
370,PO,Politics,2900,2017.0,Spring,Spring2017,2016_2017,PO 0190G,Special Topics: Seminar on Global Environmental Politics,,,,,,
371,PO,Politics,5942,2017.0,Spring,Spring2017,2016_2017,PO 0220,Seminar on Feminist Theory,,,,,,
372,PO,Politics,3771,2017.0,Spring,Spring2017,2016_2017,PO 0390,Politics Seminar: International Human Rights,,,,,,
373,PY,Psychology,7633,2016.0,Fall,Fall2016,2016_2017,PY 0098,Comprehensive Exam in Applied Psychology,,,,,,
374,PY,Psychology,6175,2017.0,Summer,Summer2017,2016_2017,PY 0099,Comprehensive Examination in School Psychology,,,,,,
375,PY,Psychology,5957,2016.0,Fall,Fall2016,2016_2017,PY 0101,General Psychology,,,,,,
376,PY,Psychology,5975,2016.0,Fall,Fall2016,2016_2017,PY 0111,Developmental Psychology for Non-Majors,,,,,,
377,PY,Psychology,6029,2016.0,Fall,Fall2016,2016_2017,PY 0121,Fundamentals of Social Psychology,,,,,,
378,PY,Psychology,6030,2016.0,Fall,Fall2016,2016_2017,PY 0122,Psychology and the Law,,,,,,
379,PY,Psychology,7665,2016.0,Fall,Fall2016,2016_2017,PY 0131,Abnormal Psychology for Non-Majors,,,,,,
380,PY,Psychology,6061,2016.0,Fall,Fall2016,2016_2017,PY 0201,Statistics for Life Sciences,,,,,,
381,PY,Psychology,6059,2016.0,Fall,Fall2016,2016_2017,PY 0201L,Statistics Lab,,,,,,
382,PY,Psychology,6007,2017.0,Spring,Spring2017,2016_2017,PY 0202,Research Methods in Psychology,,,,,,
383,PY,Psychology,7659,2017.0,Spring,Spring2017,2016_2017,PY 0211,Developmental Psychology for Majors,,,,,,
384,PY,Psychology,6115,2016.0,Fall,Fall2016,2016_2017,PY 0212,Developmental Psychology for Majors with Lab,,,,,,
385,PY,Psychology,5997,2016.0,Fall,Fall2016,2016_2017,PY 0221,Social Psychology,,,,,,
386,PY,Psychology,6008,2017.0,Spring,Spring2017,2016_2017,PY 0222,"Stereotyping, Prejudice, and Discrimination",,,,,,
387,PY,Psychology,5956,2016.0,Fall,Fall2016,2016_2017,PY 0231,Abnormal Psychology for Majors,,,,,,
388,PY,Psychology,8234,2017.0,Spring,Spring2017,2016_2017,PY 0234,Theories in Psychotherapy,,,,,,
389,PY,Psychology,5958,2016.0,Fall,Fall2016,2016_2017,PY 0236,Human Neuropsychology,,,,,,
390,PY,Psychology,6088,2016.0,Fall,Fall2016,2016_2017,PY 0251,Cognitive Psychology,,,,,,
391,PY,Psychology,6072,2017.0,Spring,Spring2017,2016_2017,PY 0252,Learning and Applied Behavior Analysis,,,,,,
392,PY,Psychology,6057,2016.0,Fall,Fall2016,2016_2017,PY 0261,Biological Bases of Behavior,,,,,,
393,PY,Psychology,8235,2016.0,Fall,Fall2016,2016_2017,PY 0274,Drugs and Behavior,,,,,,
394,PY,Psychology,7653,2016.0,Fall,Fall2016,2016_2017,PY 0281B,Special Topics: Cross-Cultural Perspectives on Lifespan Development,,,,,,
395,PY,Psychology,7662,2017.0,Spring,Spring2017,2016_2017,PY 0281C,Special Topics: Adult Development and Aging,,,,,,
396,PY,Psychology,5960,2016.0,Fall,Fall2016,2016_2017,PY 0295,Supervised Research,,,,,,
397,PY,Psychology,5998,2016.0,Fall,Fall2016,2016_2017,PY 0321,Social Psychology Senior Seminar,,,,,,
398,PY,Psychology,6031,2016.0,Fall,Fall2016,2016_2017,PY 0322,Senior Seminar: Health Psychology,,,,,,
399,PY,Psychology,6121,2017.0,Spring,Spring2017,2016_2017,PY 0331,Abnormal Child Psychology Senior Seminar,,,,,,
400,PY,Psychology,5970,2017.0,Spring,Spring2017,2016_2017,PY 0332,Special Issues in Women's Mental Health,,,,,,
401,PY,Psychology,6136,2016.0,Fall,Fall2016,2016_2017,PY 0365,Neuroanatomy and Behavior,,,,,,
402,PY,Psychology,6137,2016.0,Fall,Fall2016,2016_2017,PY 0365L,Neuroanatomy and Behavior Lab,,,,,,
403,PY,Psychology,6116,2016.0,Fall,Fall2016,2016_2017,PY 0391,Internship in Applied Psych,,,,,,
404,PY,Psychology,6039,2017.0,Spring,Spring2017,2016_2017,PY 0392,Internship in Applied Psychology,,,,,,
405,PY,Psychology,5959,2016.0,Fall,Fall2016,2016_2017,PY 0395,Independent Research,,,,,,
406,PY,Psychology,2196,2016.0,Fall,Fall2016,2016_2017,PY 0406,Organizational Development,,,,,,
407,PY,Psychology,2195,2016.0,Fall,Fall2016,2016_2017,PY 0420,Introduction to Industrial and Organizational Psychology,,,,,,
408,PY,Psychology,6154,2016.0,Fall,Fall2016,2016_2017,PY 0430,Issues in Professional Practice in School Psychology,,,,,,
409,PY,Psychology,7632,2016.0,Fall,Fall2016,2016_2017,PY 0433,Behavioral Statistics,,,,,,
410,PY,Psychology,7634,2016.0,Fall,Fall2016,2016_2017,PY 0435,Psychology of Personality,,,,,,
411,PY,Psychology,6195,2016.0,Fall,Fall2016,2016_2017,PY 0436,Psychopathology and Classification I,,,,,,
412,PY,Psychology,6196,2016.0,Fall,Fall2016,2016_2017,PY 0437,Psychopathology and Classification II,,,,,,
413,PY,Psychology,6191,2017.0,Spring,Spring2017,2016_2017,PY 0438,Treatment Models for School-Age Youth,,,,,,
414,PY,Psychology,6184,2016.0,Fall,Fall2016,2016_2017,PY 0446,Developmental Psychology I: Theory and Application in Professional Practice,,,,,,
415,PY,Psychology,6215,2017.0,Summer,Summer2017,2016_2017,PY 0449,Introduction to Clinical Child Neuropsychology,,,,,,
416,PY,Psychology,8236,2016.0,Fall,Fall2016,2016_2017,PY 0471,Effective Interviewing,,,,,,
417,PY,Psychology,8475,2017.0,Summer,Summer2017,2016_2017,PY 0475,Program Evaluation,,,,,,
418,PY,Psychology,2206,2017.0,Spring,Spring2017,2016_2017,PY 0480,Consulting Theory and Practice,,,,,,
419,PY,Psychology,2209,2017.0,Spring,Spring2017,2016_2017,PY 0485,Performance Coaching,,,,,,
420,PY,Psychology,7645,2017.0,Summer,Summer2017,2016_2017,PY 0501,Fundamentals of Survey Design,,,,,,
421,PY,Psychology,2151,2017.0,Summer,Summer2017,2016_2017,PY 0534,Theories of Learning,,,,,,
422,PY,Psychology,6165,2017.0,Spring,Spring2017,2016_2017,PY 0535,Collaborative Consultation,,,,,,
423,PY,Psychology,6189,2017.0,Spring,Spring2017,2016_2017,PY 0537,Psychoeducational Assessment I: Behavioral Approaches,,,,,,
424,PY,Psychology,6207,2016.0,Fall,Fall2016,2016_2017,PY 0538,Psychoeducational Assessment II: Standardized Approaches,,,,,,
425,PY,Psychology,6185,2016.0,Fall,Fall2016,2016_2017,PY 0540,Psychoeducational Assessment III: Clinical Approaches,,,,,,
426,PY,Psychology,6210,2017.0,Spring,Spring2017,2016_2017,PY 0544,Psychoeducational Assessment IV: Integrated Assessment,,,,,,
427,PY,Psychology,2194,2016.0,Fall,Fall2016,2016_2017,PY 0545,Designing and Developing Training Programs,,,,,,
428,PY,Psychology,6186,2016.0,Fall,Fall2016,2016_2017,PY 0548,Psychotherapeutic Techniques for School-Age Youth,,,,,,
429,PY,Psychology,7643,2017.0,Spring,Spring2017,2016_2017,PY 0571,Research in Psychology,,,,,,
430,PY,Psychology,6167,2017.0,Spring,Spring2017,2016_2017,PY 0576,Practicum I: Assessment and Group Process,,,,,,
431,PY,Psychology,6176,2017.0,Summer,Summer2017,2016_2017,PY 0577,Practicum II:  Counseling and Group Process,,,,,,
432,PY,Psychology,2208,2017.0,Spring,Spring2017,2016_2017,PY 0578,Field Work in Applied Psychology,,,,,,
433,PY,Psychology,6153,2016.0,Fall,Fall2016,2016_2017,PY 0598,Internship in School Psychology I,,,,,,
434,PY,Psychology,6166,2017.0,Spring,Spring2017,2016_2017,PY 0599,Internship in School Psychology II,,,,,,
435,OM,Operations Management,3642,2017.0,Spring,Spring2017,2016_2017,OM 0101,Operations Management,,,,,,
436,OM,Operations Management,3679,2017.0,Spring,Spring2017,2016_2017,OM 0140,Project Management,,,,,,
437,OM,Operations Management,5454,2016.0,Fall,Fall2016,2016_2017,OM 0500,Introduction to Business Analytics,,,,,,
438,PS,Physics,5784,2017.0,Spring,Spring2017,2016_2017,PS 0071,Physics of Light and Color,,,,,,
439,PS,Physics,5796,2016.0,Fall,Fall2016,2016_2017,PS 0077,Science and Technology of War and Peace: The Way Things Work,,,,,,
440,PS,Physics,5855,2016.0,Fall,Fall2016,2016_2017,PS 0078,The Nature of the Universe,,,,,,
441,PS,Physics,5861,2017.0,Spring,Spring2017,2016_2017,PS 0087,Fundamentals of Astronomy,,,,,,
442,PS,Physics,5828,2016.0,Fall,Fall2016,2016_2017,PS 0093,Energy and Environment,,,,,,
443,PS,Physics,5729,2016.0,Fall,Fall2016,2016_2017,PS 0115,General Physics I,,,,,,
444,PS,Physics,5743,2016.0,Fall,Fall2016,2016_2017,PS 0115L,General Physics I Lab,,,,,,
445,PS,Physics,5734,2017.0,Spring,Spring2017,2016_2017,PS 0116,General Physics II,,,,,,
446,PS,Physics,5783,2017.0,Spring,Spring2017,2016_2017,PS 0116L,General Physics II Lab,,,,,,
447,PS,Physics,5839,2017.0,Spring,Spring2017,2016_2017,PS 0204L,Modern Experimental Methods Lab,,,,,,
448,PS,Physics,5749,2017.0,Spring,Spring2017,2016_2017,PS 0226,Classical Mechanics,,,,,,
449,PS,Physics,5830,2016.0,Fall,Fall2016,2016_2017,PS 0241,Thermal and Statistical Physics,,,,,,
450,PS,Physics,5764,2017.0,Spring,Spring2017,2016_2017,PS 0255,Introduction to Astrophysics,,,,,,
451,PS,Physics,5772,2016.0,Fall,Fall2016,2016_2017,PS 0271,Electricity and Magnetism I,,,,,,
452,PS,Physics,5744,2016.0,Fall,Fall2016,2016_2017,PS 0285,Modern Physics,,,,,,
453,PS,Physics,5795,2016.0,Fall,Fall2016,2016_2017,PS 0386,Quantum Physics,,,,,,
454,PS,Physics,5745,2016.0,Fall,Fall2016,2016_2017,PS 0391,Theoretical/Experimental Capstone,,,,,,
455,PS,Physics,5752,2017.0,Spring,Spring2017,2016_2017,PS 0392,Theoretical/Experimental Capstone,,,,,,
456,PS,Physics,5751,2017.0,Spring,Spring2017,2016_2017,PS 0399,Independent Study,,,,,,
457,PH,Philosophy,5474,2016.0,Fall,Fall2016,2016_2017,PH 0101,Introduction to Philosophy,,,,,,
458,PH,Philosophy,8212,2016.0,Fall,Fall2016,2016_2017,PH 0200,Ancient Philosophy,,,,,,
459,PH,Philosophy,5558,2016.0,Fall,Fall2016,2016_2017,PH 0202,Modern Philosophy,,,,,,
460,PH,Philosophy,5605,2016.0,Fall,Fall2016,2016_2017,PH 0204,20th Century Philosophy,,,,,,
461,PH,Philosophy,5514,2017.0,Spring,Spring2017,2016_2017,PH 0206,Philosophical Perspectives on Women in Classical Literature,,,,,,
462,PH,Philosophy,5620,2016.0,Fall,Fall2016,2016_2017,PH 0209,Existentialism,,,,,,
463,PH,Philosophy,5485,2017.0,Spring,Spring2017,2016_2017,PH 0210,Phenomenology,,,,,,
464,PH,Philosophy,8219,2017.0,Spring,Spring2017,2016_2017,PH 0215,Philosophy of Science,,,,,,
465,PH,Philosophy,8216,2016.0,Fall,Fall2016,2016_2017,PH 0217,Logic,,,,,,
466,PH,Philosophy,7584,2016.0,Fall,Fall2016,2016_2017,PH 0218,Philosophy and Biochemistry of Food and Eating Practices,,,,,,
