,program_code,program_name,Unnamed: 0,YEAR,SEMESTER,term,CatalogYear,catalog_id,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
469,NSAN,Nursing: Anesthesia,5316,2015.0,Summer,Summer2015,2014_2015,NSAN 0673,Chemistry and Physics for Nurse Anesthetists,,,,,,
470,NSAN,Nursing: Anesthesia,5317,2015.0,Summer,Summer2015,2014_2015,NSAN 0675,Clinical Orientation/Specialty Rotations,,,,,,
471,NSAN,Nursing: Anesthesia,8573,2015.0,Summer,Summer2015,2014_2015,NSAN 0678,Regional Anesthesia and Pain Management in Clinical Practice,,,,,,
472,NSAN,Nursing: Anesthesia,5428,2015.0,Summer,Summer2015,2014_2015,NSAN 0679,Clinical Correlation Conference I,,,,,,
473,NSAN,Nursing: Anesthesia,5417,2014.0,Fall,Fall2014,2014_2015,NSAN 0681,Clinical Correlation Conference II,,,,,,
474,NSAN,Nursing: Anesthesia,5422,2015.0,Spring,Spring2015,2014_2015,NSAN 0683,Clinical Correlation Conference III,,,,,,
475,NSAN,Nursing: Anesthesia,5423,2015.0,Spring,Spring2015,2014_2015,NSAN 0686,Principles of Nurse Anesthesia Practice I,,,,,,
476,NSAN,Nursing: Anesthesia,5429,2015.0,Summer,Summer2015,2014_2015,NSAN 0687,Principles of Nurse Anesthesia Practice II,,,,,,
477,MU,Music,4694,2014.0,Fall,Fall2014,2014_2015,MU 0101,The History of Jazz,,,,,,
478,MU,Music,4700,2015.0,Spring,Spring2015,2014_2015,MU 0102,History and Development of Rock,,,,,,
479,MU,Music,4731,2015.0,Spring,Spring2015,2014_2015,MU 0103,History of Music: 400-1700,,,,,,
480,MU,Music,4724,2014.0,Fall,Fall2014,2014_2015,MU 0104,History of Music: 1700-1964,,,,,,
481,MU,Music,4692,2014.0,Fall,Fall2014,2014_2015,MU 0112,Music of Black Americans,,,,,,
482,MU,Music,2954,2015.0,Spring,Spring2015,2014_2015,MU 0113,Introduction to Piano and the Elements of Music,,,,,,
483,MU,Music,3554,2014.0,Fall,Fall2014,2014_2015,MU 0120,The History of American Song,,,,,,
484,MU,Music,4699,2015.0,Spring,Spring2015,2014_2015,MU 0132,Critical Issues in American Popular Music: Blues to Hip Hop,,,,,,
485,MU,Music,3553,2014.0,Fall,Fall2014,2014_2015,MU 0150,Music Theory and Composition I,,,,,,
486,MU,Music,2943,2014.0,Fall,Fall2014,2014_2015,MU 0156,Introduction to Music Technology: History and Practice,,,,,,
487,MU,Music,4749,2014.0,Fall,Fall2014,2014_2015,MU 0157,Introduction to the Music Industry,,,,,,
488,MU,Music,2953,2015.0,Spring,Spring2015,2014_2015,MU 0202,Digital Audio Workstation,,,,,,
489,MU,Music,3563,2015.0,Spring,Spring2015,2014_2015,MU 0215,American Musical Theatre: History and Practice,,,,,,
490,MU,Music,4743,2015.0,Spring,Spring2015,2014_2015,MU 0242,Music of the Classical Era,,,,,,
491,MU,Music,2945,2014.0,Fall,Fall2014,2014_2015,MU 0245,Survey of Film Music: Hearing the Movies,,,,,,
492,MU,Music,3564,2015.0,Spring,Spring2015,2014_2015,MU 0250,Music Theory & Composition II,,,,,,
493,MU,Music,4752,2014.0,Fall,Fall2014,2014_2015,MU 0255,University Symphony Orchestra,,,,,,
494,MU,Music,4691,2014.0,Fall,Fall2014,2014_2015,MU 0256,Jazz Ensemble,,,,,,
495,ME,Mechanical Engineering,4601,2014.0,Fall,Fall2014,2014_2015,ME 0201,Engineering Statics,,,,,,
496,ME,Mechanical Engineering,4611,2015.0,Spring,Spring2015,2014_2015,ME 0203,Kinematics and Dynamics,,,,,,
497,ME,Mechanical Engineering,4620,2014.0,Fall,Fall2014,2014_2015,ME 0206L,Mechanics Lab,,,,,,
498,ME,Mechanical Engineering,2359,2014.0,Fall,Fall2014,2014_2015,ME 0241,Principles of Thermodynamics,,,,,,
499,ME,Mechanical Engineering,4623,2015.0,Spring,Spring2015,2014_2015,ME 0307L,Dynamics Systems Lab,,,,,,
500,ME,Mechanical Engineering,4613,2015.0,Spring,Spring2015,2014_2015,ME 0308,Strength of Materials,,,,,,
501,ME,Mechanical Engineering,4625,2014.0,Fall,Fall2014,2014_2015,ME 0311,Machine Design,,,,,,
502,ME,Mechanical Engineering,4634,2015.0,Spring,Spring2015,2014_2015,ME 0318,Finite Element Analysis,,,,,,
503,ME,Mechanical Engineering,8445,2015.0,Summer,Summer2015,2014_2015,ME 0320,Vibration Analysis,,,,,,
504,ME,Mechanical Engineering,4653,2014.0,Fall,Fall2014,2014_2015,ME 0321,Advanced Kinematics,,,,,,
505,ME,Mechanical Engineering,4660,2014.0,Fall,Fall2014,2014_2015,ME 0322,Advanced Dynamics,,,,,,
506,ME,Mechanical Engineering,8447,2015.0,Spring,Spring2015,2014_2015,ME 0327,Applic of Frac Mech Engr Des,,,,,,
507,ME,Mechanical Engineering,4668,2014.0,Fall,Fall2014,2014_2015,ME 0330,Mechanics of Composite Materials,,,,,,
508,ME,Mechanical Engineering,2367,2015.0,Spring,Spring2015,2014_2015,ME 0342,Applications of Thermodynamics,,,,,,
509,ME,Mechanical Engineering,2324,2015.0,Spring,Spring2015,2014_2015,ME 0347,Fluid Mechanics,,,,,,
510,ME,Mechanical Engineering,4683,2015.0,Spring,Spring2015,2014_2015,ME 0348L,Thermal and Fluids Lab,,,,,,
511,ME,Mechanical Engineering,2358,2014.0,Fall,Fall2014,2014_2015,ME 0349,Heat Transfer,,,,,,
512,ME,Mechanical Engineering,4680,2014.0,Fall,Fall2014,2014_2015,ME 0350L,Energy Transfer Lab,,,,,,
513,ME,Mechanical Engineering,2217,2015.0,Spring,Spring2015,2014_2015,ME 0353,Computational Fluid Dynamics,,,,,,
514,ME,Mechanical Engineering,2376,2015.0,Summer,Summer2015,2014_2015,ME 0354,Heat and Mass Transfer,,,,,,
515,ME,Mechanical Engineering,2378,2015.0,Summer,Summer2015,2014_2015,ME 0362,Turbomachinery,,,,,,
516,ME,Mechanical Engineering,4633,2015.0,Spring,Spring2015,2014_2015,ME 0372,Applications of Theory of Elasticity,,,,,,
517,ME,Mechanical Engineering,8446,2015.0,Summer,Summer2015,2014_2015,ME 0410,Vibration Analysis,,,,,,
518,ME,Mechanical Engineering,4655,2014.0,Fall,Fall2014,2014_2015,ME 0411,Advanced Kinematics,,,,,,
519,ME,Mechanical Engineering,4661,2014.0,Fall,Fall2014,2014_2015,ME 0412,Advanced Dynamics,,,,,,
520,ME,Mechanical Engineering,2214,2014.0,Fall,Fall2014,2014_2015,ME 0425,Engineering Applications of Numerical Methods,,,,,,
521,ME,Mechanical Engineering,8448,2015.0,Spring,Spring2015,2014_2015,ME 0427,Applications of Fracture Mechanics in Engineering Design,,,,,,
522,ME,Mechanical Engineering,2218,2015.0,Spring,Spring2015,2014_2015,ME 0428,Computational Fluid Dynamics,,,,,,
523,ME,Mechanical Engineering,4669,2014.0,Fall,Fall2014,2014_2015,ME 0444,Mechanics of Composite Materials,,,,,,
524,ME,Mechanical Engineering,2377,2015.0,Summer,Summer2015,2014_2015,ME 0452,Heat and Mass Transfer,,,,,,
525,ME,Mechanical Engineering,2379,2015.0,Summer,Summer2015,2014_2015,ME 0453,Turbomachinery,,,,,,
526,ME,Mechanical Engineering,4632,2015.0,Spring,Spring2015,2014_2015,ME 0472,Applic of Theory of Elasticity,,,,,,
527,LAC,Latin American and Caribbean Studies,2491,2015.0,Spring,Spring2015,2014_2015,LAC 0300,Justice and the Developing World,,,,,,
528,MG,Management,3899,2014.0,Fall,Fall2014,2014_2015,MG 0101,Intro to Management,,,,,,
529,MG,Management,3954,2014.0,Fall,Fall2014,2014_2015,MG 0235,Managing Human Resources,,,,,,
530,MG,Management,3963,2014.0,Fall,Fall2014,2014_2015,MG 0240,Leading and Managing People,,,,,,
531,MG,Management,3992,2014.0,Fall,Fall2014,2014_2015,MG 0300,Business Strategies in the Global Environment,,,,,,
532,MG,Management,8434,2015.0,Spring,Spring2015,2014_2015,MG 0303B,Topics in Management: Leading Sport Organizations,,,,,,
533,MG,Management,4028,2014.0,Fall,Fall2014,2014_2015,MG 0320,Diversity in the Workplace,,,,,,
534,MG,Management,3962,2014.0,Fall,Fall2014,2014_2015,MG 0330,Career Planning,,,,,,
535,MG,Management,4009,2014.0,Fall,Fall2014,2014_2015,MG 0335,Entrepreneurship and Small Business Management,,,,,,
536,MG,Management,4012,2015.0,Spring,Spring2015,2014_2015,MG 0336,Social Entrepreneurship,,,,,,
537,MG,Management,4032,2014.0,Fall,Fall2014,2014_2015,MG 0337,Technology Ventures,,,,,,
538,MG,Management,8357,2015.0,Spring,Spring2015,2014_2015,MG 0338,Managing a Family Business,,,,,,
539,MG,Management,3907,2014.0,Fall,Fall2014,2014_2015,MG 0340,Critical Issues in Management,,,,,,
540,MG,Management,4055,2014.0,Fall,Fall2014,2014_2015,MG 0360,Negotiations and Dispute Resolution,,,,,,
541,MG,Management,3994,2014.0,Fall,Fall2014,2014_2015,MG 0385,Managing People for Global Business,,,,,,
542,MG,Management,4043,2015.0,Spring,Spring2015,2014_2015,MG 0390,Cross-Cultural Management,,,,,,
543,MG,Management,3928,2014.0,Fall,Fall2014,2014_2015,MG 0400,Organizational Behavior,,,,,,
544,MG,Management,3984,2015.0,Summer,Summer2015,2014_2015,MG 0500,Leadership,,,,,,
545,MG,Management,461,2014.0,Fall,Fall2014,2014_2015,MG 0503,Legal and Ethical Environment of Business,,,,,,
546,MG,Management,4031,2014.0,Fall,Fall2014,2014_2015,MG 0508,Strategic Management of Technology and Innovation: The Entrepreneurial Firm,,,,,,
547,MG,Management,1037,2014.0,Fall,Fall2014,2014_2015,MG 0512,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,,,,,,
548,MG,Management,3972,2015.0,Spring,Spring2015,2014_2015,MG 0560,Career Planning & Development,,,,,,
549,MG,Management,4015,2014.0,Fall,Fall2014,2014_2015,MG 0584,Capstone: Global Competitive Strategy,,,,,,
550,MA,Mathematics,4324,2014.0,Fall,Fall2014,2014_2015,MA 0011,Precalculus,,,,,,
551,MA,Mathematics,3049,2014.0,Fall,Fall2014,2014_2015,MA 0017,Introduction to Probability and Statistics,,,,,,
552,MA,Mathematics,1650,2014.0,Fall,Fall2014,2014_2015,MA 0019,Introduction to Calculus,,,,,,
553,MA,Mathematics,4323,2014.0,Fall,Fall2014,2014_2015,MA 0119,Applied Calculus I,,,,,,
554,MA,Mathematics,4374,2015.0,Spring,Spring2015,2014_2015,MA 0120,Applied Calculus II,,,,,,
555,MA,Mathematics,4392,2014.0,Fall,Fall2014,2014_2015,MA 0145,"Calculus I for Chemistry, Engineering, and Physics Majors",,,,,,
556,MA,Mathematics,4398,2015.0,Spring,Spring2015,2014_2015,MA 0146,"Calculus II for Chemistry, Engineering, and Physics Majors",,,,,,
557,MA,Mathematics,4417,2014.0,Fall,Fall2014,2014_2015,MA 0151,Functional Programming,,,,,,
558,MA,Mathematics,4357,2014.0,Fall,Fall2014,2014_2015,MA 0171,Calculus I,,,,,,
559,MA,Mathematics,4387,2015.0,Spring,Spring2015,2014_2015,MA 0172,Calculus II,,,,,,
560,MA,Mathematics,4585,2015.0,Spring,Spring2015,2014_2015,MA 0211,Applied Matrix Theory,,,,,,
561,MA,Mathematics,2236,2015.0,Spring,Spring2015,2014_2015,MA 0217,Accelerated Statistics,,,,,,
562,MA,Mathematics,4580,2014.0,Fall,Fall2014,2014_2015,MA 0221,Applied Calculus III,,,,,,
563,MA,Mathematics,4388,2015.0,Spring,Spring2015,2014_2015,MA 0231,Discrete Mathematics,,,,,,
564,MA,Mathematics,4426,2015.0,Spring,Spring2015,2014_2015,MA 0235,Linear Algebra,,,,,,
565,MA,Mathematics,3540,2014.0,Fall,Fall2014,2014_2015,MA 0245,"Calculus III for Chemistry, Engineering, and Physics Majors",,,,,,
566,MA,Mathematics,2225,2014.0,Fall,Fall2014,2014_2015,MA 0273,Multivariable Calculus,,,,,,
567,MA,Mathematics,7448,2015.0,Spring,Spring2015,2014_2015,MA 0300,Topics in Discrete Mathematics,,,,,,
568,MA,Mathematics,2227,2014.0,Fall,Fall2014,2014_2015,MA 0321,Ordinary Differentl Equations,,,,,,
569,MA,Mathematics,4581,2014.0,Fall,Fall2014,2014_2015,MA 0331,Applied Mathematics,,,,,,
570,MA,Mathematics,4414,2015.0,Spring,Spring2015,2014_2015,MA 0332,Partial Differential Equations,,,,,,
571,MA,Mathematics,2221,2014.0,Fall,Fall2014,2014_2015,MA 0334,Abstract Algebra,,,,,,
572,MA,Mathematics,7467,2015.0,Spring,Spring2015,2014_2015,MA 0342,Theory of Computation,,,,,,
573,MA,Mathematics,4485,2014.0,Fall,Fall2014,2014_2015,MA 0351,Probability Theory,,,,,,
574,MA,Mathematics,4493,2015.0,Spring,Spring2015,2014_2015,MA 0352,Mathematical Statistics,,,,,,
575,MA,Mathematics,4491,2015.0,Spring,Spring2015,2014_2015,MA 0354,Actuarial Problem Solving,,,,,,
576,MA,Mathematics,4500,2014.0,Fall,Fall2014,2014_2015,MA 0371,Real Analysis,,,,,,
577,MA,Mathematics,4519,2015.0,Spring,Spring2015,2014_2015,MA 0373,Complex Analysis,,,,,,
578,MA,Mathematics,1652,2014.0,Fall,Fall2014,2014_2015,MA 0377,Numerical Analysis,,,,,,
579,MA,Mathematics,4560,2015.0,Spring,Spring2015,2014_2015,MA 0385,Point Set Topology,,,,,,
580,MA,Mathematics,4405,2014.0,Fall,Fall2014,2014_2015,MA 0390,Honors Seminar I,,,,,,
581,MA,Mathematics,3548,2015.0,Spring,Spring2015,2014_2015,MA 0391,Honors Seminar II,,,,,,
582,MA,Mathematics,4579,2014.0,Fall,Fall2014,2014_2015,MA 0435,Algebra & Linear Algebra I,,,,,,
583,MA,Mathematics,7446,2015.0,Spring,Spring2015,2014_2015,MA 0436,Algebra & Linear Algebra II,,,,,,
584,MA,Mathematics,4494,2015.0,Spring,Spring2015,2014_2015,MA 0451,Probability and Statistics I,,,,,,
585,MA,Mathematics,4481,2015.0,Summer,Summer2015,2014_2015,MA 0510,Foundations and Set Theory,,,,,,
586,MA,Mathematics,3539,2014.0,Fall,Fall2014,2014_2015,MA 0531,Applied Mathematics I,,,,,,
587,MA,Mathematics,3547,2015.0,Spring,Spring2015,2014_2015,MA 0532,Applied Mathematics II,,,,,,
588,MA,Mathematics,4595,2014.0,Fall,Fall2014,2014_2015,MA 0550,Classical Financial Mathematics,,,,,,
589,MA,Mathematics,1653,2014.0,Fall,Fall2014,2014_2015,MA 0577,Numerical Analysis,,,,,,
590,MA,Mathematics,4600,2015.0,Summer,Summer2015,2014_2015,MA 0578,Mathematics of Financial Derivatives,,,,,,
591,MA,Mathematics,4561,2015.0,Spring,Spring2015,2014_2015,MA 0585,Topology,,,,,,
592,MK,Marketing,4057,2014.0,Fall,Fall2014,2014_2015,MK 0101,Principles of Marketing,,,,,,
593,MK,Marketing,4087,2015.0,Summer,Summer2015,2014_2015,MK 0212,Consumer Behavior,,,,,,
594,MK,Marketing,4145,2014.0,Fall,Fall2014,2014_2015,MK 0221,Sales and Sales Management,,,,,,
595,MK,Marketing,4165,2014.0,Fall,Fall2014,2014_2015,MK 0231,Advertising,,,,,,
596,MK,Marketing,8437,2015.0,Spring,Spring2015,2014_2015,MK 0241,Digital Marketing,,,,,,
597,MK,Marketing,4117,2015.0,Spring,Spring2015,2014_2015,MK 0311,Marketing Research,,,,,,
598,MK,Marketing,4167,2014.0,Fall,Fall2014,2014_2015,MK 0312,Global Marketing,,,,,,
599,MK,Marketing,4108,2014.0,Fall,Fall2014,2014_2015,MK 0322,Business-to-Business Marketing in the Internet Economy,,,,,,
600,MK,Marketing,4075,2015.0,Spring,Spring2015,2014_2015,MK 0331,Media Strategy,,,,,,
601,MK,Marketing,4066,2014.0,Fall,Fall2014,2014_2015,MK 0332,Public Relations,,,,,,
602,MK,Marketing,4153,2015.0,Spring,Spring2015,2014_2015,MK 0341,Brand Management,,,,,,
603,MK,Marketing,4089,2014.0,Fall,Fall2014,2014_2015,MK 0500,Customer Value,,,,,,
604,MK,Marketing,4099,2015.0,Spring,Spring2015,2014_2015,MK 0520,Marketing Research,,,,,,
605,MK,Marketing,4144,2014.0,Fall,Fall2014,2014_2015,MK 0535,Building Brand Equity,,,,,,
606,NS,Nursing,4758,2014.0,Fall,Fall2014,2014_2015,NS 0110,Introduction to Professional Nursing,,,,,,
607,NS,Nursing,4772,2014.0,Fall,Fall2014,2014_2015,NS 0112,HealthcareDeliverySystems,,,,,,
608,NS,Nursing,4820,2014.0,Fall,Fall2014,2014_2015,NS 0250,Dimensions of Professional Nursing for RNs,,,,,,
609,NS,Nursing,4798,2015.0,Spring,Spring2015,2014_2015,NS 0252,Health Assessment for Registered Nurses,,,,,,
610,NS,Nursing,4808,2015.0,Summer,Summer2015,2014_2015,NS 0270,Health Assessment,,,,,,
611,NS,Nursing,4797,2015.0,Spring,Spring2015,2014_2015,NS 0270L,Health Assessment Lab,,,,,,
612,NS,Nursing,4831,2014.0,Fall,Fall2014,2014_2015,NS 0272,Geriatric Nursing,,,,,,
613,NS,Nursing,4857,2014.0,Fall,Fall2014,2014_2015,NS 0272C,Geriatric Nursing Clinical,,,,,,
614,NS,Nursing,4771,2014.0,Fall,Fall2014,2014_2015,NS 0301,Health and Wellness,,,,,,
615,NS,Nursing,4858,2014.0,Fall,Fall2014,2014_2015,NS 0301C,Health and Wellness Clinical,,,,,,
616,NS,Nursing,4786,2014.0,Fall,Fall2014,2014_2015,NS 0303,Basic Pathophysiology and Pharmacology,,,,,,
617,NS,Nursing,5057,2014.0,Fall,Fall2014,2014_2015,NS 0305,Mental Health Nursing,,,,,,
618,NS,Nursing,5087,2014.0,Fall,Fall2014,2014_2015,NS 0305C,Mental Health Nursing Clinical,,,,,,
619,NS,Nursing,5121,2014.0,Fall,Fall2014,2014_2015,NS 0307,Fundamentals of Nursing Care,,,,,,
620,NS,Nursing,4918,2014.0,Fall,Fall2014,2014_2015,NS 0307L,Fundamentals of Nursing Care Lab,,,,,,
621,NS,Nursing,4796,2015.0,Spring,Spring2015,2014_2015,NS 0310,Foundations of Research for Evidence Based Practice,,,,,,
622,NS,Nursing,4963,2015.0,Spring,Spring2015,2014_2015,NS 0312,Medical Surgical Nursing I,,,,,,
623,NS,Nursing,4788,2014.0,Fall,Fall2014,2014_2015,NS 0312C,Medical Surgical Nursing I Clinical,,,,,,
624,NS,Nursing,5186,2014.0,Fall,Fall2014,2014_2015,NS 0314,Maternal and Newborn Nursing,,,,,,
625,NS,Nursing,4906,2015.0,Spring,Spring2015,2014_2015,NS 0314C,Maternal and Newborn Nursing Clinical,,,,,,
626,NS,Nursing,5018,2015.0,Spring,Spring2015,2014_2015,NS 0321,Professional Nursing: Leadership and Management,,,,,,
627,NS,Nursing,4759,2014.0,Fall,Fall2014,2014_2015,NS 0323,Pediatric Nursing,,,,,,
628,NS,Nursing,4870,2015.0,Spring,Spring2015,2014_2015,NS 0323C,Pediatric Nursing Clinical,,,,,,
629,NS,Nursing,4959,2014.0,Fall,Fall2014,2014_2015,NS 0325,Medical Surgical Nursing II,,,,,,
630,NS,Nursing,4799,2015.0,Spring,Spring2015,2014_2015,NS 0325C,Medical Surgical Nursing II Clinical,,,,,,
631,NS,Nursing,5120,2014.0,Fall,Fall2014,2014_2015,NS 0330,"Community, Public and Global Health Nursing",,,,,,
632,NS,Nursing,4770,2014.0,Fall,Fall2014,2014_2015,NS 0330C,"Community, Public and Global Health Nursing Clinical",,,,,,
633,NS,Nursing,4934,2015.0,Spring,Spring2015,2014_2015,NS 0332,Transition to Professional Nursing,,,,,,
634,NS,Nursing,4823,2015.0,Spring,Spring2015,2014_2015,NS 0356,Transition Seminar: Professional Nursing Practice for RNs,,,,,,
635,NS,Nursing,5379,2015.0,Spring,Spring2015,2014_2015,NS 0360,Critical Care Nursing,,,,,,
636,NS,Nursing,5252,2014.0,Fall,Fall2014,2014_2015,NS 0521,Advanced Nursing Roles for Systems Leadership and Improvement,,,,,,
637,NS,Nursing,7496,2015.0,Spring,Spring2015,2014_2015,NS 0601,Epidemiology and Biostatistics,,,,,,
638,NS,Nursing,5302,2014.0,Fall,Fall2014,2014_2015,NS 0604,Advanced Health Assessment,,,,,,
639,NS,Nursing,5029,2015.0,Summer,Summer2015,2014_2015,NS 0605,Advanced Healthcare Policy,,,,,,
640,NS,Nursing,5262,2015.0,Spring,Spring2015,2014_2015,NS 0608,Research Methods for Evidenced-Based Practice,,,,,,
641,NS,Nursing,5335,2014.0,Fall,Fall2014,2014_2015,NS 0609,Role Reflective Practice for MSN-DNP Students,,,,,,
642,NS,Nursing,5215,2014.0,Fall,Fall2014,2014_2015,NS 0610,Advanced Nursing Roles and Reflective Practice,,,,,,
643,NS,Nursing,5144,2015.0,Summer,Summer2015,2014_2015,NS 0611,Clinical Prevention and Strategies for Change,,,,,,
644,NS,Nursing,4765,2015.0,Spring,Spring2015,2014_2015,NS 0612,Reserach Translation for Clinical Practice,,,,,,
645,NS,Nursing,5346,2014.0,Fall,Fall2014,2014_2015,NS 0613,Finance and Quality Management in Healthcare Organizations,,,,,,
646,NS,Nursing,5216,2014.0,Fall,Fall2014,2014_2015,NS 0614,Information Technology for Healthcare Improvement,,,,,,
647,NS,Nursing,5380,2015.0,Spring,Spring2015,2014_2015,NS 0615,Leadership and Interprofessional Collaboration,,,,,,
648,NS,Nursing,5365,2014.0,Fall,Fall2014,2014_2015,NS 0640,Advanced Physiology and Pathophysiology,,,,,,
649,NS,Nursing,7574,2015.0,Summer,Summer2015,2014_2015,NS 0641,Advanced Pharmacology,,,,,,
650,NS,Nursing,5363,2014.0,Fall,Fall2014,2014_2015,NS 0642,Adult Health I,,,,,,
651,NS,Nursing,5396,2015.0,Spring,Spring2015,2014_2015,NS 0643,Adult Health II,,,,,,
652,NS,Nursing,5405,2015.0,Summer,Summer2015,2014_2015,NS 0644,Practicum in Adult Health I,,,,,,
653,NS,Nursing,5388,2014.0,Fall,Fall2014,2014_2015,NS 0645,Care of Children and Families,,,,,,
654,NS,Nursing,5390,2014.0,Fall,Fall2014,2014_2015,NS 0646,"Practicum in Care of Women, Children, and Families",,,,,,
655,NS,Nursing,5377,2015.0,Spring,Spring2015,2014_2015,NS 0647,Care of At-Risk Populations,,,,,,
656,NS,Nursing,5397,2015.0,Spring,Spring2015,2014_2015,NS 0648,Practicum in Care of At-Risk Populations,,,,,,
657,NS,Nursing,5064,2014.0,Fall,Fall2014,2014_2015,NS 0650,Psychopathology,,,,,,
658,NS,Nursing,5080,2015.0,Summer,Summer2015,2014_2015,NS 0652,Mental Health Nursing of Individuals,,,,,,
659,NS,Nursing,5408,2014.0,Fall,Fall2014,2014_2015,NS 0661,Mental Health Nursing of Groups and Families Across the Lifespan,,,,,,
660,NS,Nursing,5073,2015.0,Spring,Spring2015,2014_2015,NS 0663,Primary Mental Health Nursing Across the Lifespan,,,,,,
661,NS,Nursing,5069,2015.0,Spring,Spring2015,2014_2015,NS 0665,Mental Health Nursing of Children and Adolescents,,,,,,
662,NS,Nursing,5082,2015.0,Summer,Summer2015,2014_2015,NS 0666A,Practicum I: PMHNP,,,,,,
663,NS,Nursing,5410,2014.0,Fall,Fall2014,2014_2015,NS 0666B,Practicum II: PMHNP,,,,,,
664,NS,Nursing,5071,2015.0,Spring,Spring2015,2014_2015,NS 0666C,Practicum III: PMHNP,,,,,,
665,NS,Nursing,772,2015.0,Summer,Summer2015,2014_2015,NS 0670,Human Anatomy and Physiology for Nurse Anesthetists,,,,,,
666,NS,Nursing,5311,2015.0,Spring,Spring2015,2014_2015,NS 0699,DNP Seminar II,,,,,,
667,LA,Latin,1372,2014.0,Fall,Fall2014,2014_2015,LA 0111,Basic Latin,,,,,,
668,LA,Latin,1377,2014.0,Fall,Fall2014,2014_2015,LA 0210,Readings in Latin Prose and Poetry I: Comedy,,,,,,
669,LA,Latin,1392,2015.0,Spring,Spring2015,2014_2015,LA 0211,"Readings in Latin Prose and Poetry II: Seneca, Epist, Mo",,,,,,
670,IS,Information Systems,3588,2014.0,Fall,Fall2014,2014_2015,IS 0100,Intro to Information Systems,,,,,,
671,IS,Information Systems,3616,2015.0,Spring,Spring2015,2014_2015,IS 0135,Fundamentals of Web Design,,,,,,
672,IS,Information Systems,5456,2015.0,Spring,Spring2015,2014_2015,IS 0210,Management Science with Spreadsheets,,,,,,
673,IS,Information Systems,3612,2014.0,Fall,Fall2014,2014_2015,IS 0240,Systems Analysis and Logical Design,,,,,,
674,IS,Information Systems,3586,2014.0,Fall,Fall2014,2014_2015,IS 0260,Database Systems,,,,,,
675,IS,Information Systems,3587,2014.0,Fall,Fall2014,2014_2015,IS 0310,E-Business Applications,,,,,,
676,IS,Information Systems,3629,2014.0,Fall,Fall2014,2014_2015,IS 0320,Systems Design and Implementation,,,,,,
677,IS,Information Systems,3602,2015.0,Spring,Spring2015,2014_2015,IS 0395,Systems Project,,,,,,
678,IS,Information Systems,3672,2015.0,Winter,Winter2015,2014_2015,IS 0500,Information Systems and Database Management,,,,,,
679,IS,Information Systems,3673,2014.0,Fall,Fall2014,2014_2015,IS 0520,Project Management,,,,,,
680,HR,Honors,2697,2014.0,Fall,Fall2014,2014_2015,HR 0100,Ideas Shape West(fulfillsEN11),,,,,,
681,HR,Honors,2750,2015.0,Spring,Spring2015,2014_2015,HR 0101,Minds & Bodies (fulfills EN12),,,,,,
682,HR,Honors,333,2014.0,Fall,Fall2014,2014_2015,HR 0200,Challenges to the Western Tradition,,,,,,
683,HR,Honors,6973,2015.0,Spring,Spring2015,2014_2015,HR 0201,Non-Western Culture: The Rise of China,,,,,,
684,HR,Honors,972,2014.0,Fall,Fall2014,2014_2015,HR 0202,Honors Seminar: Culinary Chemistry,,,,,,
685,HR,Honors,521,2014.0,Fall,Fall2014,2014_2015,HR 0300,Interdisciplinary Inquiry: Global Caravan,,,,,,
686,HE,Hebrew,3349,2014.0,Fall,Fall2014,2014_2015,HE 0110,Elementary Hebrew I,,,,,,
687,GR,Greek,1373,2014.0,Fall,Fall2014,2014_2015,GR 0111,Elementary Attic Greek,,,,,,
688,GR,Greek,1391,2015.0,Spring,Spring2015,2014_2015,GR 0210,Intermediate Greek Readings I,,,,,,
689,GM,German,3331,2014.0,Fall,Fall2014,2014_2015,GM 0110,Elementary German I,,,,,,
690,GM,German,3340,2015.0,Spring,Spring2015,2014_2015,GM 0111,Elementary German II,,,,,,
691,GM,German,3332,2014.0,Fall,Fall2014,2014_2015,GM 0210,Intermediate German I,,,,,,
692,GM,German,3342,2015.0,Spring,Spring2015,2014_2015,GM 0211,Intermediate German II,,,,,,
693,GM,German,3333,2014.0,Fall,Fall2014,2014_2015,GM 0220,Topics in Language and Culture,,,,,,
694,GM,German,3341,2015.0,Spring,Spring2015,2014_2015,GM 0241,German Cinema,,,,,,
695,FR,French,3236,2014.0,Fall,Fall2014,2014_2015,FR 0110,Elementary French I,,,,,,
696,FR,French,3248,2015.0,Spring,Spring2015,2014_2015,FR 0111,Elementary French II,,,,,,
697,FR,French,3239,2014.0,Fall,Fall2014,2014_2015,FR 0210,Intermediate French I,,,,,,
698,FR,French,3250,2015.0,Spring,Spring2015,2014_2015,FR 0211,Intermediate French II,,,,,,
699,FR,French,3238,2014.0,Fall,Fall2014,2014_2015,FR 0219,French Syntax and Expression,,,,,,
700,FR,French,3251,2015.0,Spring,Spring2015,2014_2015,FR 0220,Topics in Language and Culture,,,,,,
701,FR,French,3270,2015.0,Spring,Spring2015,2014_2015,FR 0305,French and Francophone Women Writers,,,,,,
702,HI,History,302,2014.0,Fall,Fall2014,2014_2015,HI 0010,Origins of the Modern World Since 1500,,,,,,
703,HI,History,3468,2014.0,Fall,Fall2014,2014_2015,HI 0201,History of Western Science,,,,,,
