,YEAR,SEMESTER,term,CatalogYear,Catalog_ID,program_name,program_code,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
7383,2017.0,Spring,Spring2017,2016_2017,IN 0109,,,Basic Computer-Aided Design (CAD),,,,,,
3693,2016.0,Fall,Fall2016,2016_2017,IN 0110,,,Interior Design I,,,,,,
8426,2017.0,Spring,Spring2017,2016_2017,IN 0111,,,Textiles for Interiors,,,,,,
3723,2016.0,Fall,Fall2016,2016_2017,IN 0113,,,History of Furniture I,,,,,,
8528,2017.0,Spring,Spring2017,2016_2017,IN 0117,,,History of Architecture and Interior Design,,,,,,
8130,2016.0,Fall,Fall2016,2016_2017,IN 0119,,,Drawing and Presentation,,,,,,
3716,2017.0,Summer,Summer2017,2016_2017,IN 0122,,,Rendering,,,,,,
3749,2017.0,Spring,Spring2017,2016_2017,IN 0211,,,Interior Design II,,,,,,
3740,2016.0,Fall,Fall2016,2016_2017,IN 0212,,,Interior Design III,,,,,,
3697,2016.0,Fall,Fall2016,2016_2017,IN 0213,,,Interior Design IV,,,,,,
3739,2016.0,Fall,Fall2016,2016_2017,IN 0214,,,Commercial Design,,,,,,
3713,2017.0,Summer,Summer2017,2016_2017,IN 0215,,,Lighting for Interiors,,,,,,
3714,2017.0,Summer,Summer2017,2016_2017,IN 0220,,,Perspective Techniques,,,,,,
1277,2016.0,Fall,Fall2016,2016_2017,IRI 0110,,,Introduction to the Irish Language I,,,,,,
1280,2017.0,Spring,Spring2017,2016_2017,IRI 0111,,,Introduction to the Irish Language II,,,,,,
3596,2016.0,Fall,Fall2016,2016_2017,IS 0100,,,Introduction to Information Systems,,,,,,
3623,2017.0,Spring,Spring2017,2016_2017,IS 0135,,,Fundamentals of Web Design,,,,,,
5465,2017.0,Spring,Spring2017,2016_2017,IS 0210,,,Fundamentals of Business Analytics,,,,,,
3637,2016.0,Fall,Fall2016,2016_2017,IS 0240,,,Systems Analysis and Logical Design,,,,,,
3595,2016.0,Fall,Fall2016,2016_2017,IS 0260,,,Database Systems,,,,,,
3613,2016.0,Fall,Fall2016,2016_2017,IS 0310,,,E-Business Applications,,,,,,
7359,2016.0,Fall,Fall2016,2016_2017,IS 0315,,,Data Mining and Applications,,,,,,
3644,2017.0,Spring,Spring2017,2016_2017,IS 0320,,,Systems Design and Implementation,,,,,,
7360,2016.0,Fall,Fall2016,2016_2017,IS 0500,,,Information Systems and Database Management,,,,,,
3678,2017.0,Spring,Spring2017,2016_2017,IS 0520,,,Project Management,,,,,,
7369,2017.0,Spring,Spring2017,2016_2017,IS 0540,,,Data Mining and Business Intelligence,,,,,,
7367,2017.0,Spring,Spring2017,2016_2017,IS 0550,,,Business Analytics and Big Data Mgmt,,,,,,
3634,2016.0,Fall,Fall2016,2016_2017,IS 0585C,,,Contemporary Topics: Database Systems for Business Analytics,,,,,,
3843,2016.0,Fall,Fall2016,2016_2017,IT 0110,,,Elementary Italian I,,,,,,
3835,2017.0,Spring,Spring2017,2016_2017,IT 0111,,,Elementary Italian II,,,,,,
3826,2016.0,Fall,Fall2016,2016_2017,IT 0210,,,Intermediate Italian I,,,,,,
3836,2017.0,Spring,Spring2017,2016_2017,IT 0211,,,Intermediate Italian II,,,,,,
3825,2016.0,Fall,Fall2016,2016_2017,IT 0233,,,Creative Writing,,,,,,
3872,2017.0,Spring,Spring2017,2016_2017,IT 0255,,,The Novella,,,,,,
3860,2016.0,Fall,Fall2016,2016_2017,IT 0271,,,Italian Cinema,,,,,,
3858,2016.0,Fall,Fall2016,2016_2017,IT 0289,,,Dante,,,,,,
3290,2017.0,Spring,Spring2017,2016_2017,IT 0399,,,Capstone Seminar,,,,,,
3891,2016.0,Fall,Fall2016,2016_2017,JA 0110,,,Elementary Japanese I,,,,,,
3897,2017.0,Spring,Spring2017,2016_2017,JA 0111,,,Elementary Japanese II,,,,,,
3892,2016.0,Fall,Fall2016,2016_2017,JA 0210,,,Intermediate Japanese I,,,,,,
3898,2017.0,Spring,Spring2017,2016_2017,JA 0211,,,Intermediate Japanese II,,,,,,
1384,2016.0,Fall,Fall2016,2016_2017,LA 0111,,,Basic Latin,,,,,,
1386,2016.0,Fall,Fall2016,2016_2017,LA 0210,,,Readings in Latin Prose and Poetry I,,,,,,
1402,2017.0,Spring,Spring2017,2016_2017,LA 0211,,,Readings in Latin Prose and Poetry II: Catullus and Horace,,,,,,
1928,2017.0,Spring,Spring2017,2016_2017,LAC 0300,,,Justice and the Developing World,,,,,,
4329,2016.0,Fall,Fall2016,2016_2017,MA 0011,,,Precalculus,,,,,,
7463,2016.0,Fall,Fall2016,2016_2017,MA 0015,,,Mathematics: An Exploration,,,,,,
4343,2016.0,Fall,Fall2016,2016_2017,MA 0016,,,Concepts of Calculus,,,,,,
4328,2016.0,Fall,Fall2016,2016_2017,MA 0017,,,Introduction to Probability and Statistics,,,,,,
1656,2016.0,Fall,Fall2016,2016_2017,MA 0119,,,Applied Calculus I,,,,,,
1664,2017.0,Spring,Spring2017,2016_2017,MA 0120,,,Applied Calculus II,,,,,,
4396,2016.0,Fall,Fall2016,2016_2017,MA 0145,,,"Calculus I for Chemistry, Engineering, and Physics Majors",,,,,,
4400,2017.0,Spring,Spring2017,2016_2017,MA 0146,,,"Calculus II for Chemistry, Engineering, and Physics Majors",,,,,,
4423,2016.0,Fall,Fall2016,2016_2017,MA 0151,,,Functional Programming,,,,,,
2232,2016.0,Fall,Fall2016,2016_2017,MA 0171,,,Calculus I,,,,,,
2242,2017.0,Spring,Spring2017,2016_2017,MA 0172,,,Calculus II,,,,,,
4434,2016.0,Fall,Fall2016,2016_2017,MA 0217,,,Accelerated Statistics,,,,,,
7461,2016.0,Fall,Fall2016,2016_2017,MA 0221,,,Applied Calculus III,,,,,,
4391,2017.0,Spring,Spring2017,2016_2017,MA 0231,,,Discrete Mathematics,,,,,,
1666,2017.0,Spring,Spring2017,2016_2017,MA 0235,,,Linear Algebra,,,,,,
2233,2016.0,Fall,Fall2016,2016_2017,MA 0245,,,"Calculus III for Chemistry, Engineering, and Physics Majors",,,,,,
2243,2017.0,Spring,Spring2017,2016_2017,MA 0251,,,Ordinary Differential Equations,,,,,,
4518,2016.0,Fall,Fall2016,2016_2017,MA 0273,,,Multivariable Calculus,,,,,,
4593,2017.0,Spring,Spring2017,2016_2017,MA 0300,,,Topics in Discrete Mathematics,,,,,,
4410,2016.0,Fall,Fall2016,2016_2017,MA 0331,,,Applied Mathematics,,,,,,
7443,2016.0,Fall,Fall2016,2016_2017,MA 0334,,,Abstract Algebra,,,,,,
7471,2017.0,Spring,Spring2017,2016_2017,MA 0342,,,Theory of Computation,,,,,,
2234,2016.0,Fall,Fall2016,2016_2017,MA 0351,,,Probability Theory,,,,,,
4498,2017.0,Spring,Spring2017,2016_2017,MA 0352,,,Mathematical Statistics,,,,,,
4497,2017.0,Spring,Spring2017,2016_2017,MA 0354,,,Actuarial Problem Solving,,,,,,
4504,2016.0,Fall,Fall2016,2016_2017,MA 0371,,,Real Analysis,,,,,,
4521,2017.0,Spring,Spring2017,2016_2017,MA 0373,,,Complex Analysis,,,,,,
1658,2016.0,Fall,Fall2016,2016_2017,MA 0377,,,Numerical Analysis,,,,,,
4511,2017.0,Spring,Spring2017,2016_2017,MA 0385,,,Point Set Topology,,,,,,
4591,2017.0,Spring,Spring2017,2016_2017,MA 0391,,,Honors Seminar II,,,,,,
4488,2016.0,Fall,Fall2016,2016_2017,MA 0417,,,Applied Statistical Methods,,,,,,
4592,2017.0,Spring,Spring2017,2016_2017,MA 0435,,,Linear Algebra,,,,,,
2244,2017.0,Spring,Spring2017,2016_2017,MA 0451,,,Probability Theory,,,,,,
2235,2016.0,Fall,Fall2016,2016_2017,MA 0452,,,Statistics Theory,,,,,,
4412,2016.0,Fall,Fall2016,2016_2017,MA 0471,,,Real Analysis,,,,,,
4522,2017.0,Spring,Spring2017,2016_2017,MA 0472,,,Complex Analysis,,,,,,
4594,2017.0,Summer,Summer2017,2016_2017,MA 0495B,,,Special Topics: Graph Theory,,,,,,
2245,2017.0,Summer,Summer2017,2016_2017,MA 0532,,,Partial Differential Equations,,,,,,
7455,2017.0,Spring,Spring2017,2016_2017,MA 0537,,,Number Theory,,,,,,
4598,2016.0,Fall,Fall2016,2016_2017,MA 0550,,,Classical Financial Mathematics,,,,,,
4483,2017.0,Summer,Summer2017,2016_2017,MA 0565,,,Use of Technology in the Classroom,,,,,,
1659,2016.0,Fall,Fall2016,2016_2017,MA 0577,,,Numerical Analysis,,,,,,
4599,2017.0,Spring,Spring2017,2016_2017,MA 0578,,,Mathematics of Financial Derivatives,,,,,,
7897,2017.0,Summer,Summer2017,2016_2017,MD 0099,,,Comprehensive Exam,,,,,,
2172,2016.0,Fall,Fall2016,2016_2017,MD 0300,,,Introduction to Educational Technology,,,,,,
7893,2016.0,Fall,Fall2016,2016_2017,MD 0400,,,Introduction to Educational Technology,,,,,,
8353,2017.0,Summer,Summer2017,2016_2017,MD 0401A,,,Special Topics: Survey of Educational Technology Leadership,,,,,,
7189,2016.0,Fall,Fall2016,2016_2017,MD 0403A,,,The School Library I,,,,,,
7902,2016.0,Fall,Fall2016,2016_2017,MD 0433,,,Critical Viewing of Television,,,,,,
7898,2017.0,Summer,Summer2017,2016_2017,MD 0465,,,Emerging Technologies: Digital Storytelling,,,,,,
7191,2017.0,Summer,Summer2017,2016_2017,MD 0541,,,21st Century Literacies in the Classroom,,,,,,
2193,2016.0,Fall,Fall2016,2016_2017,MD 0545,,,Designing and Developing Training Programs,,,,,,
7894,2016.0,Fall,Fall2016,2016_2017,MD 0554,,,Understanding Media Literacy through Popular Culture and Mediated Environments,,,,,,
4609,2016.0,Fall,Fall2016,2016_2017,ME 0201,,,Engineering Statics,,,,,,
4617,2017.0,Spring,Spring2017,2016_2017,ME 0203,,,Kinematics and Dynamics,,,,,,
4687,2016.0,Fall,Fall2016,2016_2017,ME 0206L,,,Mechanics Lab,,,,,,
4629,2016.0,Fall,Fall2016,2016_2017,ME 0207,,,Materials Science,,,,,,
2366,2016.0,Fall,Fall2016,2016_2017,ME 0241,,,Principles of Thermodynamics,,,,,,
4645,2017.0,Spring,Spring2017,2016_2017,ME 0307L,,,Dynamics Systems Lab,,,,,,
4619,2017.0,Spring,Spring2017,2016_2017,ME 0308,,,Strength of Materials,,,,,,
4630,2016.0,Fall,Fall2016,2016_2017,ME 0310L,,,Product Manufacturing Lab,,,,,,
4628,2016.0,Fall,Fall2016,2016_2017,ME 0311,,,Machine Design,,,,,,
4647,2017.0,Spring,Spring2017,2016_2017,ME 0318,,,Finite Element Analysis,,,,,,
7484,2016.0,Fall,Fall2016,2016_2017,ME 0319,,,Applications of Finite Element Analysis,,,,,,
4664,2016.0,Fall,Fall2016,2016_2017,ME 0322,,,Advanced Dynamics,,,,,,
4648,2017.0,Spring,Spring2017,2016_2017,ME 0324,,,Micro and Nano Manufacturing,,,,,,
4627,2016.0,Fall,Fall2016,2016_2017,ME 0325,,,Engineering Systems Dynamics,,,,,,
2374,2017.0,Spring,Spring2017,2016_2017,ME 0342,,,Applications of Thermodynamics,,,,,,
4675,2016.0,Fall,Fall2016,2016_2017,ME 0346,,,Energy Conversion,,,,,,
4679,2017.0,Spring,Spring2017,2016_2017,ME 0347,,,Fluid Mechanics,,,,,,
7909,2017.0,Spring,Spring2017,2016_2017,ME 0348L,,,Thermal and Fluids Lab,,,,,,
2365,2016.0,Fall,Fall2016,2016_2017,ME 0349,,,Heat Transfer,,,,,,
4682,2016.0,Fall,Fall2016,2016_2017,ME 0350L,,,Energy Transfer Lab,,,,,,
7906,2017.0,Spring,Spring2017,2016_2017,ME 0353,,,Computational Fluid Dynamics,,,,,,
4643,2017.0,Spring,Spring2017,2016_2017,ME 0372,,,Applications of Theory of Elasticity,,,,,,
2292,2017.0,Spring,Spring2017,2016_2017,ME 0400,,,Feedback and Control Systems,,,,,,
4667,2017.0,Spring,Spring2017,2016_2017,ME 0405,,,Design of Mechatronics Systems,,,,,,
4631,2016.0,Fall,Fall2016,2016_2017,ME 0410L,,,Product Manufacturing Lab,,,,,,
4659,2016.0,Fall,Fall2016,2016_2017,ME 0411,,,Theory and Applications of Robot Kinematics,,,,,,
4665,2016.0,Fall,Fall2016,2016_2017,ME 0412,,,Advanced Dynamics,,,,,,
4608,2016.0,Fall,Fall2016,2016_2017,ME 0415,,,Engineering Applications of Numerical Methods,,,,,,
4649,2017.0,Spring,Spring2017,2016_2017,ME 0424,,,Micro and Nano Manufacturing,,,,,,
7907,2017.0,Spring,Spring2017,2016_2017,ME 0428,,,Computational Fluid Dynamics,,,,,,
4676,2016.0,Fall,Fall2016,2016_2017,ME 0451,,,Energy Conversion,,,,,,
7485,2016.0,Fall,Fall2016,2016_2017,ME 0470,,,Applications of Finite Element Analysis,,,,,,
4644,2017.0,Spring,Spring2017,2016_2017,ME 0472,,,Applications of Theory of Elasticity,,,,,,
3901,2016.0,Fall,Fall2016,2016_2017,MG 0101,,,Introduction to Management,,,,,,
7390,2016.0,Fall,Fall2016,2016_2017,MG 0235,,,Managing Human Resources,,,,,,
3970,2016.0,Fall,Fall2016,2016_2017,MG 0240,,,Leading and Managing People,,,,,,
4004,2017.0,Spring,Spring2017,2016_2017,MG 0300,,,Business Strategies in the Global Environment,,,,,,
8530,2017.0,Spring,Spring2017,2016_2017,MG 0303C,,,Topics in Management: Sports Media Platforms and Strategies,,,,,,
3957,2016.0,Fall,Fall2016,2016_2017,MG 0320,,,Diversity in the Workplace,,,,,,
3969,2016.0,Fall,Fall2016,2016_2017,MG 0330,,,Career Planning,,,,,,
4060,2016.0,Fall,Fall2016,2016_2017,MG 0335,,,Entrepreneurship and Small Business Management,,,,,,
4039,2016.0,Fall,Fall2016,2016_2017,MG 0337,,,Technology Ventures,,,,,,
8359,2017.0,Spring,Spring2017,2016_2017,MG 0338,,,Managing a Family Business,,,,,,
3914,2016.0,Fall,Fall2016,2016_2017,MG 0340,,,Critical Issues in Management,,,,,,
1073,2016.0,Fall,Fall2016,2016_2017,MG 0350,,,International Law,,,,,,
7392,2016.0,Fall,Fall2016,2016_2017,MG 0360,,,Negotiations and Dispute Resolution,,,,,,
4027,2017.0,Spring,Spring2017,2016_2017,MG 0370,,,Managing Non-Profit Organizations,,,,,,
8436,2017.0,Spring,Spring2017,2016_2017,MG 0375,,,Sports Management,,,,,,
3987,2017.0,Summer,Summer2017,2016_2017,MG 0500,,,Leadership,,,,,,
467,2016.0,Fall,Fall2016,2016_2017,MG 0503,,,Legal and Ethical Environment of Business,,,,,,
429,2016.0,Fall,Fall2016,2016_2017,MG 0504,,,Managing People for Competitive Advantage,,,,,,
4006,2017.0,Spring,Spring2017,2016_2017,MG 0505,,,Human Resources Strategies,,,,,,
4038,2016.0,Fall,Fall2016,2016_2017,MG 0508,,,Strategic Management of Technology and Innovation: The Entrepreneurial Firm,,,,,,
1047,2016.0,Fall,Fall2016,2016_2017,MG 0512,,,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,,,,,,
4053,2017.0,Summer,Summer2017,2016_2017,MG 0540,,,Cross-Cultural Management,,,,,,
4021,2016.0,Fall,Fall2016,2016_2017,MG 0584,,,Capstone: Global Competitive Strategy,,,,,,
4071,2016.0,Fall,Fall2016,2016_2017,MK 0101,,,Principles of Marketing,,,,,,
4132,2016.0,Fall,Fall2016,2016_2017,MK 0212,,,Consumer Behavior,,,,,,
4151,2016.0,Fall,Fall2016,2016_2017,MK 0221,,,Sales and Sales Management,,,,,,
4083,2017.0,Spring,Spring2017,2016_2017,MK 0231,,,Advertising,,,,,,
8442,2017.0,Spring,Spring2017,2016_2017,MK 0241,,,Digital Marketing,,,,,,
7409,2016.0,Fall,Fall2016,2016_2017,MK 0251,,,Social Media Marketing,,,,,,
4074,2016.0,Fall,Fall2016,2016_2017,MK 0261,,,Sports Marketing,,,,,,
4183,2016.0,Fall,Fall2016,2016_2017,MK 0311,,,Marketing Research,,,,,,
7418,2016.0,Fall,Fall2016,2016_2017,MK 0312,,,Global Marketing,,,,,,
4114,2016.0,Fall,Fall2016,2016_2017,MK 0321,,,Marketing Channels,,,,,,
4084,2017.0,Spring,Spring2017,2016_2017,MK 0331,,,Media Strategy,,,,,,
4196,2016.0,Fall,Fall2016,2016_2017,MK 0332,,,Public Relations,,,,,,
4159,2017.0,Spring,Spring2017,2016_2017,MK 0341,,,Brand Management,,,,,,
4182,2016.0,Fall,Fall2016,2016_2017,MK 0500,,,Customer Value,,,,,,
4096,2016.0,Fall,Fall2016,2016_2017,MK 0510,,,Customer Behavior,,,,,,
4121,2017.0,Spring,Spring2017,2016_2017,MK 0520,,,Marketing Research,,,,,,
8157,2017.0,Spring,Spring2017,2016_2017,MK 0585,,,Contemporary Topics: Retail Analytics,,,,,,
8499,2017.0,Spring,Spring2017,2016_2017,MOT 0405,,,Supply Chain Design,,,,,,
7401,2016.0,Fall,Fall2016,2016_2017,MOT 0415,,,Information Systems,,,,,,
7403,2017.0,Summer,Summer2017,2016_2017,MOT 0420,,,Design for Economy and Reliability,,,,,,
5361,2017.0,Spring,Spring2017,2016_2017,MOT 0460,,,Project Management,,,,,,
5354,2016.0,Fall,Fall2016,2016_2017,MOT 0470,,,Leadership in Technical Enterprise,,,,,,
5360,2017.0,Spring,Spring2017,2016_2017,MOT 0500,,,Introduction to Systems Engineering,,,,,,
5351,2016.0,Fall,Fall2016,2016_2017,MOT 0591,,,Capstone I: Project Definition and Planning,,,,,,
5352,2016.0,Fall,Fall2016,2016_2017,MOT 0592,,,Capstone II: Project Execution and Results,,,,,,
7344,2016.0,Fall,Fall2016,2016_2017,MPA 0405,,,Research Methods,,,,,,
8222,2016.0,Fall,Fall2016,2016_2017,MPA 0410,,,Introduction to Public Administration,,,,,,
8225,2017.0,Spring,Spring2017,2016_2017,MPA 0420,,,Leadership,,,,,,
2884,2017.0,Spring,Spring2017,2016_2017,MPA 0425,,,Grant Writing,,,,,,
1829,2017.0,Summer,Summer2017,2016_2017,MPA 0430,,,Economics of the Nonprofit Sector,,,,,,
4709,2017.0,Spring,Spring2017,2016_2017,MU 0101,,,The History of Jazz,,,,,,
4695,2016.0,Fall,Fall2016,2016_2017,MU 0102,,,History and Development of Rock,,,,,,
4729,2016.0,Fall,Fall2016,2016_2017,MU 0103,,,History of Music: 400-1700,,,,,,
4728,2016.0,Fall,Fall2016,2016_2017,MU 0104,,,History of Music: 1700-1964,,,,,,
3560,2016.0,Fall,Fall2016,2016_2017,MU 0120,,,The History of American Song,,,,,,
4739,2016.0,Fall,Fall2016,2016_2017,MU 0124,,,Bach and Beethoven,,,,,,
3559,2016.0,Fall,Fall2016,2016_2017,MU 0150,,,Music Theory and Composition I,,,,,,
2949,2016.0,Fall,Fall2016,2016_2017,MU 0156,,,Introduction to Music Technology: History and Practice,,,,,,
3568,2017.0,Spring,Spring2017,2016_2017,MU 0201,,,Hip-Hop and Its Antecedants,,,,,,
2958,2017.0,Spring,Spring2017,2016_2017,MU 0202,,,Digital Audio Workstation,,,,,,
4747,2017.0,Spring,Spring2017,2016_2017,MU 0244,,,Music of the 20th Century,,,,,,
2951,2016.0,Fall,Fall2016,2016_2017,MU 0245,,,Survey of Film Music: Hearing the Movies,,,,,,
3569,2017.0,Spring,Spring2017,2016_2017,MU 0250,,,Music Theory and Composition II,,,,,,
4754,2016.0,Fall,Fall2016,2016_2017,MU 0255,,,University Symphony Orchestra,,,,,,
4698,2016.0,Fall,Fall2016,2016_2017,MU 0256,,,Jazz Ensemble,,,,,,
4762,2016.0,Fall,Fall2016,2016_2017,NS 0110,,,Introduction to Professional Nursing,,,,,,
4778,2016.0,Fall,Fall2016,2016_2017,NS 0112,,,Healthcare Delivery Systems,,,,,,
4822,2016.0,Fall,Fall2016,2016_2017,NS 0250,,,Dimensions of Professional Nursing,,,,,,
4806,2017.0,Spring,Spring2017,2016_2017,NS 0252,,,Health Assessment for Registered Nurses,,,,,,
4815,2017.0,Summer,Summer2017,2016_2017,NS 0270,,,Health Assessment,,,,,,
4805,2017.0,Spring,Spring2017,2016_2017,NS 0270L,,,Health Assessment Lab,,,,,,
4855,2017.0,Summer,Summer2017,2016_2017,NS 0272,,,Geriatric Nursing,,,,,,
4836,2016.0,Fall,Fall2016,2016_2017,NS 0272C,,,Geriatric Nursing Clinical,,,,,,
4777,2016.0,Fall,Fall2016,2016_2017,NS 0301,,,Health and Wellness,,,,,,
4792,2016.0,Fall,Fall2016,2016_2017,NS 0303,,,Basic Pathophysiology and Pharmacology,,,,,,
5059,2016.0,Fall,Fall2016,2016_2017,NS 0305,,,Mental Health Nursing,,,,,,
4972,2016.0,Fall,Fall2016,2016_2017,NS 0305C,,,Mental Health Nursing Clinical,,,,,,
4947,2017.0,Summer,Summer2017,2016_2017,NS 0307,,,Fundamentals of Nursing Care,,,,,,
5128,2016.0,Fall,Fall2016,2016_2017,NS 0307L,,,Fundamentals of Nursing Care Lab,,,,,,
4793,2016.0,Fall,Fall2016,2016_2017,NS 0310,,,Foundations of Research for Evidence Based Practice,,,,,,
4966,2017.0,Spring,Spring2017,2016_2017,NS 0312,,,Medical Surgical Nursing I,,,,,,
4795,2016.0,Fall,Fall2016,2016_2017,NS 0312C,,,Medical Surgical Nursing I Clinical,,,,,,
4902,2016.0,Fall,Fall2016,2016_2017,NS 0314,,,Maternal and Newborn Nursing,,,,,,
4903,2016.0,Fall,Fall2016,2016_2017,NS 0314C,,,Maternal and Newborn Nursing Clinical,,,,,,
4880,2017.0,Spring,Spring2017,2016_2017,NS 0321,,,Professional Nursing Leadership,,,,,,
4763,2016.0,Fall,Fall2016,2016_2017,NS 0323,,,Pediatric Nursing,,,,,,
4767,2017.0,Spring,Spring2017,2016_2017,NS 0323C,,,Pediatric Nursing Clinical,,,,,,
4962,2016.0,Fall,Fall2016,2016_2017,NS 0325,,,Medical Surgical Nursing II,,,,,,
4807,2017.0,Spring,Spring2017,2016_2017,NS 0325C,,,Medical Surgical Nursing II Clinical,,,,,,
5125,2016.0,Fall,Fall2016,2016_2017,NS 0330,,,"Community, Public and Global Health Nursing",,,,,,
4776,2016.0,Fall,Fall2016,2016_2017,NS 0330C,,,"Community, Public and Global Health Nursing Clinical",,,,,,
4819,2017.0,Summer,Summer2017,2016_2017,NS 0332,,,Transition to Professional Nursing,,,,,,
4825,2017.0,Spring,Spring2017,2016_2017,NS 0356,,,Transition Seminar for Professional Nursing,,,,,,
5385,2017.0,Spring,Spring2017,2016_2017,NS 0360,,,Critical Care Nursing,,,,,,
5293,2016.0,Fall,Fall2016,2016_2017,NS 0521,,,Advanced Nursing Roles for Systems Leadership and Improvement,,,,,,
5294,2016.0,Fall,Fall2016,2016_2017,NS 0523,,,Quality Outcomes Management I,,,,,,
5295,2017.0,Spring,Spring2017,2016_2017,NS 0524,,,Quality Outcomes Management II,,,,,,
7501,2017.0,Spring,Spring2017,2016_2017,NS 0601,,,Epidemiology and Biostatistics,,,,,,
1869,2016.0,Fall,Fall2016,2016_2017,NS 0602,,,Healthcare Economics and Marketing,,,,,,
5305,2016.0,Fall,Fall2016,2016_2017,NS 0604,,,Advanced Health Assessment,,,,,,
5024,2017.0,Spring,Spring2017,2016_2017,NS 0605,,,Advanced Healthcare Policy,,,,,,
5296,2017.0,Spring,Spring2017,2016_2017,NS 0608,,,Research Methods for Evidenced-Based Practice,,,,,,
5340,2016.0,Fall,Fall2016,2016_2017,NS 0609,,,Role Reflective Practice for MSN-DNP Students,,,,,,
5222,2016.0,Fall,Fall2016,2016_2017,NS 0610,,,Advanced Nursing Roles and Reflective Practice,,,,,,
5150,2017.0,Summer,Summer2017,2016_2017,NS 0611,,,Clinical Prevention and Strategies for Change,,,,,,
4768,2017.0,Spring,Spring2017,2016_2017,NS 0612,,,Research Translation for Clinical Practice,,,,,,
5353,2016.0,Fall,Fall2016,2016_2017,NS 0613,,,Finance and Quality Management in Healthcare Organizations,,,,,,
5223,2016.0,Fall,Fall2016,2016_2017,NS 0614,,,Information Technology for Healthcare Improvement,,,,,,
5387,2017.0,Spring,Spring2017,2016_2017,NS 0615,,,Leadership and Interprofessional Collaboration,,,,,,
5374,2016.0,Fall,Fall2016,2016_2017,NS 0640,,,Advanced Physiology and Pathophysiology,,,,,,
8313,2017.0,Summer,Summer2017,2016_2017,NS 0641,,,Advanced Pharmacology,,,,,,
5372,2016.0,Fall,Fall2016,2016_2017,NS 0642,,,Adult Health I,,,,,,
5402,2017.0,Spring,Spring2017,2016_2017,NS 0643,,,Adult Health II,,,,,,
5407,2017.0,Summer,Summer2017,2016_2017,NS 0644,,,Practicum in Adult Health I,,,,,,
5394,2016.0,Fall,Fall2016,2016_2017,NS 0645,,,Care of Children and Families,,,,,,
5395,2016.0,Fall,Fall2016,2016_2017,NS 0646,,,"Practicum in Care of Women, Children, and Families",,,,,,
5384,2017.0,Spring,Spring2017,2016_2017,NS 0647,,,Care of At-Risk Populations,,,,,,
5403,2017.0,Spring,Spring2017,2016_2017,NS 0648,,,Practicum in Care of At-Risk Populations,,,,,,
5068,2016.0,Fall,Fall2016,2016_2017,NS 0650,,,Psychopathology,,,,,,
5078,2017.0,Spring,Spring2017,2016_2017,NS 0652,,,Mental Health Nursing of Individuals,,,,,,
5414,2016.0,Fall,Fall2016,2016_2017,NS 0661,,,Mental Health Nursing of Groups and Families Across the Lifespan,,,,,,
5079,2017.0,Spring,Spring2017,2016_2017,NS 0663,,,Primary Mental Health Nursing Across the Lifespan,,,,,,
8362,2017.0,Summer,Summer2017,2016_2017,NS 0665,,,Mental Health Nursing of Children and Adolescents,,,,,,
5086,2017.0,Summer,Summer2017,2016_2017,NS 0666A,,,Practicum I: PMHNP,,,,,,
7535,2016.0,Fall,Fall2016,2016_2017,NS 0666B,,,Practicum II: PMHNP,,,,,,
7539,2017.0,Spring,Spring2017,2016_2017,NS 0666C,,,Practicum III: PMHNP,,,,,,
7541,2017.0,Summer,Summer2017,2016_2017,NS 0667,,,Psychopharmacology,,,,,,
5373,2016.0,Fall,Fall2016,2016_2017,NS 0669,,,Advanced Pathophysiology for Anesthesia Practice,,,,,,
774,2017.0,Summer,Summer2017,2016_2017,NS 0670,,,Human Anatomy and Physiology for Nurse Anesthetists,,,,,,
5343,2017.0,Spring,Spring2017,2016_2017,NS 0697,,,DNP Seminar I,,,,,,
5338,2016.0,Fall,Fall2016,2016_2017,NS 0699,,,DNP Seminar II,,,,,,
5315,2017.0,Spring,Spring2017,2016_2017,NSAN 0671,,,Pharmacologic Strategies in Anesthesia Practice,,,,,,
5320,2017.0,Summer,Summer2017,2016_2017,NSAN 0673,,,Chemistry and Physics for Nurse Anesthetists,,,,,,
5321,2017.0,Summer,Summer2017,2016_2017,NSAN 0675,,,Clinical Orientation/Specialty Rotations,,,,,,
8575,2017.0,Summer,Summer2017,2016_2017,NSAN 0678,,,Regional Anesthesia and Pain Management in Clinical Practice,,,,,,
5426,2017.0,Spring,Spring2017,2016_2017,NSAN 0683,,,Clinical Correlation Conference III,,,,,,
5427,2017.0,Spring,Spring2017,2016_2017,NSAN 0686,,,Principles of Nurse Anesthesia Practice I,,,,,,
5432,2017.0,Summer,Summer2017,2016_2017,NSAN 0687,,,Principles of Nurse Anesthesia Practice II,,,,,,
5421,2016.0,Fall,Fall2016,2016_2017,NSAN 0688,,,Principles of Nurse Anesthesia Practice III,,,,,,
3642,2017.0,Spring,Spring2017,2016_2017,OM 0101,,,Operations Management,,,,,,
3679,2017.0,Spring,Spring2017,2016_2017,OM 0140,,,Project Management,,,,,,
5454,2016.0,Fall,Fall2016,2016_2017,OM 0500,,,Introduction to Business Analytics,,,,,,
8230,2016.0,Fall,Fall2016,2016_2017,PG 0110,,,Elementary Brazilian Portuguese I,,,,,,
