,YEAR,SEMESTER,term,CatalogYear,Catalog_ID,program_name,program_code,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
4327,2015.0,Fall,Fall2015,2015_2016,MA 0011,,,Precalculus,,,,,,
2229,2015.0,Fall,Fall2015,2015_2016,MA 0017,,,Introduction to Probability and Statistics,,,,,,
1654,2015.0,Fall,Fall2015,2015_2016,MA 0019,,,Introduction to Calculus,,,,,,
4325,2015.0,Fall,Fall2015,2015_2016,MA 0119,,,Applied Calculus I,,,,,,
4378,2016.0,Spring,Spring2016,2015_2016,MA 0120,,,Applied Calculus II,,,,,,
4394,2015.0,Fall,Fall2015,2015_2016,MA 0145,,,"Calculus I for Chemistry, Engineering, and Physics Majors",,,,,,
4399,2016.0,Spring,Spring2016,2015_2016,MA 0146,,,"Calculus II for Chemistry, Engineering, and Physics Majors",,,,,,
4420,2015.0,Fall,Fall2015,2015_2016,MA 0151,,,Functional Programming,,,,,,
3544,2015.0,Fall,Fall2015,2015_2016,MA 0171,,,Calculus I,,,,,,
3550,2016.0,Spring,Spring2016,2015_2016,MA 0172,,,Calculus II,,,,,,
4380,2016.0,Spring,Spring2016,2015_2016,MA 0211,,,Applied Matrix Theory,,,,,,
4432,2015.0,Fall,Fall2015,2015_2016,MA 0217,,,Accelerated Statistics,,,,,,
7458,2015.0,Fall,Fall2015,2015_2016,MA 0221,,,Applied Calculus III,,,,,,
4508,2016.0,Spring,Spring2016,2015_2016,MA 0231,,,Discrete Mathematics,,,,,,
4429,2016.0,Spring,Spring2016,2015_2016,MA 0235,,,Linear Algebra,,,,,,
2228,2015.0,Fall,Fall2015,2015_2016,MA 0245,,,"Calculus III for Chemistry, Engineering, and Physics Majors",,,,,,
2230,2015.0,Fall,Fall2015,2015_2016,MA 0251,,,Ordinary Differential Equations,,,,,,
4584,2015.0,Fall,Fall2015,2015_2016,MA 0273,,,Multivariable Calculus,,,,,,
4590,2016.0,Spring,Spring2016,2015_2016,MA 0300,,,Topics in Discrete Mathematics,,,,,,
4408,2015.0,Fall,Fall2015,2015_2016,MA 0331,,,Applied Mathematics,,,,,,
2240,2016.0,Spring,Spring2016,2015_2016,MA 0332,,,Partial Differential Equations,,,,,,
4383,2015.0,Fall,Fall2015,2015_2016,MA 0334,,,Abstract Algebra,,,,,,
7451,2016.0,Spring,Spring2016,2015_2016,MA 0337,,,Number Theory,,,,,,
7469,2016.0,Spring,Spring2016,2015_2016,MA 0342,,,Theory of Computation,,,,,,
2231,2015.0,Fall,Fall2015,2015_2016,MA 0351,,,Probability Theory,,,,,,
2238,2016.0,Spring,Spring2016,2015_2016,MA 0352,,,Mathematical Statistics,,,,,,
4563,2016.0,Spring,Spring2016,2015_2016,MA 0354,,,Actuarial Problem Solving,,,,,,
4390,2016.0,Spring,Spring2016,2015_2016,MA 0361,,,Topics in Algebra,,,,,,
4555,2015.0,Fall,Fall2015,2015_2016,MA 0371,,,Real Analysis,,,,,,
4517,2015.0,Fall,Fall2015,2015_2016,MA 0383,,,Modern Geometry,,,,,,
7460,2015.0,Fall,Fall2015,2015_2016,MA 0390,,,Honors Seminar I,,,,,,
4428,2016.0,Spring,Spring2016,2015_2016,MA 0391,,,Honors Seminar II,,,,,,
4486,2015.0,Fall,Fall2015,2015_2016,MA 0417,,,Applied Statistical Methods,,,,,,
4588,2016.0,Spring,Spring2016,2015_2016,MA 0435,,,Algebra & Linear Algebra I,,,,,,
4541,2016.0,Spring,Spring2016,2015_2016,MA 0451,,,Probability and Statistics I,,,,,,
4409,2015.0,Fall,Fall2015,2015_2016,MA 0471,,,Real & Complex Analysis I,,,,,,
2241,2016.0,Spring,Spring2016,2015_2016,MA 0472,,,Real & Complex Analysis II,,,,,,
4482,2016.0,Summer,Summer2016,2015_2016,MA 0495A,,,Special Topics: History of Mathematics,,,,,,
3543,2015.0,Fall,Fall2015,2015_2016,MA 0531,,,Applied Mathematics I,,,,,,
3549,2016.0,Spring,Spring2016,2015_2016,MA 0532,,,Applied Mathematics II,,,,,,
7452,2016.0,Spring,Spring2016,2015_2016,MA 0537,,,Number Theory,,,,,,
4597,2015.0,Fall,Fall2015,2015_2016,MA 0550,,,Classical Financial Mathematics,,,,,,
4516,2015.0,Fall,Fall2015,2015_2016,MA 0583,,,Geometry,,,,,,
2011,2016.0,Spring,Spring2016,2015_2016,MD 0099,,,Comp Exam: Schl Library Media,,,,,,
2171,2015.0,Fall,Fall2015,2015_2016,MD 0300,,,Introduction to Educational Technology,,,,,,
2178,2015.0,Fall,Fall2015,2015_2016,MD 0400,,,Introduction to Educational Technology,,,,,,
2173,2016.0,Summer,Summer2016,2015_2016,MD 0401E,,,Special Topics: Technology for K-12 Teachers,,,,,,
2177,2015.0,Fall,Fall2015,2015_2016,MD 0433,,,Critical Viewing of Television,,,,,,
7896,2016.0,Summer,Summer2016,2015_2016,MD 0500,,,Technology and Transformational Culture,,,,,,
7193,2015.0,Fall,Fall2015,2015_2016,MD 0503,,,Research and Evaluation in K-12 Consultation and Leadership,,,,,,
4604,2015.0,Fall,Fall2015,2015_2016,ME 0201,,,Engineering Statics,,,,,,
4614,2016.0,Spring,Spring2016,2015_2016,ME 0203,,,Kinematics and Dynamics,,,,,,
7480,2015.0,Fall,Fall2015,2015_2016,ME 0206L,,,Mechanics Lab,,,,,,
2363,2015.0,Fall,Fall2015,2015_2016,ME 0241,,,Principles of Thermodynamics,,,,,,
4684,2016.0,Spring,Spring2016,2015_2016,ME 0307L,,,Dynamics Systems Lab,,,,,,
4616,2016.0,Spring,Spring2016,2015_2016,ME 0308,,,Strength of Materials,,,,,,
4640,2016.0,Spring,Spring2016,2015_2016,ME 0310L,,,Product Manufacturing Lab,,,,,,
4626,2015.0,Fall,Fall2015,2015_2016,ME 0311,,,Machine Design,,,,,,
4637,2016.0,Spring,Spring2016,2015_2016,ME 0318,,,Finite Element Analysis,,,,,,
7482,2015.0,Fall,Fall2015,2015_2016,ME 0319,,,Applications of Finite Element Analysis,,,,,,
4657,2015.0,Fall,Fall2015,2015_2016,ME 0321,,,Advanced Kinematics,,,,,,
4662,2015.0,Fall,Fall2015,2015_2016,ME 0322,,,Advanced Dynamics,,,,,,
4638,2016.0,Spring,Spring2016,2015_2016,ME 0324,,,Micro and Nano Manufacturing,,,,,,
4670,2016.0,Spring,Spring2016,2015_2016,ME 0330,,,Mechanics of Composite Materials,,,,,,
2370,2016.0,Spring,Spring2016,2015_2016,ME 0342,,,Applications of Thermodynamics,,,,,,
4673,2015.0,Fall,Fall2015,2015_2016,ME 0346,,,Energy Conversion,,,,,,
2372,2016.0,Spring,Spring2016,2015_2016,ME 0347,,,Fluid Mechanics,,,,,,
8502,2016.0,Spring,Spring2016,2015_2016,ME 0348L,,,Thermal and Fluids Lab,,,,,,
2361,2015.0,Fall,Fall2015,2015_2016,ME 0349,,,Heat Transfer,,,,,,
4681,2015.0,Fall,Fall2015,2015_2016,ME 0350L,,,Energy Transfer Lab,,,,,,
2219,2016.0,Spring,Spring2016,2015_2016,ME 0353,,,Computational Fluid Dynamics,,,,,,
2381,2016.0,Summer,Summer2016,2015_2016,ME 0362,,,Turbomachinery,,,,,,
4636,2016.0,Spring,Spring2016,2015_2016,ME 0372,,,Applications of Theory of Elasticity,,,,,,
4642,2016.0,Spring,Spring2016,2015_2016,ME 0410L,,,Product Manufacturing Lab,,,,,,
4658,2015.0,Fall,Fall2015,2015_2016,ME 0411,,,Advanced Kinematics,,,,,,
4663,2015.0,Fall,Fall2015,2015_2016,ME 0412,,,Advanced Dynamics,,,,,,
7912,2016.0,Summer,Summer2016,2015_2016,ME 0423,,,Thermal Management of Microdevices,,,,,,
4639,2016.0,Spring,Spring2016,2015_2016,ME 0424,,,Micro and Nano Manufacturing,,,,,,
2216,2015.0,Fall,Fall2015,2015_2016,ME 0425,,,Engineering Applications of Numerical Methods,,,,,,
2220,2016.0,Spring,Spring2016,2015_2016,ME 0428,,,Computational Fluid Dynamics,,,,,,
4671,2016.0,Spring,Spring2016,2015_2016,ME 0444,,,Mechanics of Composite Materials,,,,,,
4674,2015.0,Fall,Fall2015,2015_2016,ME 0451,,,Energy Conversion,,,,,,
2380,2016.0,Summer,Summer2016,2015_2016,ME 0452,,,Heat and Mass Transfer,,,,,,
2382,2016.0,Summer,Summer2016,2015_2016,ME 0453,,,Turbomachinery,,,,,,
7483,2015.0,Fall,Fall2015,2015_2016,ME 0470,,,Applications of Finite Element Analysis,,,,,,
4635,2016.0,Spring,Spring2016,2015_2016,ME 0472,,,Applic of Theory of Elasticity,,,,,,
3900,2015.0,Fall,Fall2015,2015_2016,MG 0101,,,Introduction to Management,,,,,,
7387,2015.0,Fall,Fall2015,2015_2016,MG 0235,,,Managing Human Resources,,,,,,
3967,2015.0,Fall,Fall2015,2015_2016,MG 0240,,,Leading and Managing People,,,,,,
3995,2015.0,Fall,Fall2015,2015_2016,MG 0300,,,Business Strategies in the Global Environment,,,,,,
8435,2016.0,Spring,Spring2016,2015_2016,MG 0303B,,,Topics in Management: Leading Sport Organizations,,,,,,
4029,2015.0,Fall,Fall2015,2015_2016,MG 0320,,,Diversity in the Workplace,,,,,,
3966,2015.0,Fall,Fall2015,2015_2016,MG 0330,,,Career Planning,,,,,,
4059,2015.0,Fall,Fall2015,2015_2016,MG 0335,,,Entrepreneurship and Small Business Management,,,,,,
4062,2016.0,Spring,Spring2016,2015_2016,MG 0336,,,Social Entrepreneurship,,,,,,
4035,2015.0,Fall,Fall2015,2015_2016,MG 0337,,,Technology Ventures,,,,,,
8358,2016.0,Spring,Spring2016,2015_2016,MG 0338,,,Managing a Family Business,,,,,,
3911,2015.0,Fall,Fall2015,2015_2016,MG 0340,,,Critical Issues in Management,,,,,,
1070,2015.0,Fall,Fall2015,2015_2016,MG 0350,,,International Law,,,,,,
7389,2015.0,Fall,Fall2015,2015_2016,MG 0360,,,Negotiations and Dispute Resolution,,,,,,
4024,2016.0,Spring,Spring2016,2015_2016,MG 0370,,,Managing Non-Profit Organizations,,,,,,
4003,2016.0,Spring,Spring2016,2015_2016,MG 0380,,,"Performance, Compensation, and Reward",,,,,,
3961,2016.0,Summer,Summer2016,2015_2016,MG 0400,,,Organizational Behavior,,,,,,
3986,2016.0,Summer,Summer2016,2015_2016,MG 0500,,,Leadership,,,,,,
472,2016.0,Spring,Spring2016,2015_2016,MG 0503,,,Legal and Ethical Environment of Business,,,,,,
427,2015.0,Fall,Fall2015,2015_2016,MG 0504,,,Managing People for Competitive Advantage,,,,,,
7396,2016.0,Spring,Spring2016,2015_2016,MG 0507,,,Negotiations and Dispute Resolution,,,,,,
4034,2015.0,Fall,Fall2015,2015_2016,MG 0508,,,Strategic Management of Technology and Innovation: The Entrepreneurial Firm,,,,,,
1042,2015.0,Fall,Fall2015,2015_2016,MG 0512,,,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,,,,,,
4052,2016.0,Summer,Summer2016,2015_2016,MG 0540,,,Cross-Cultural Management,,,,,,
4018,2015.0,Fall,Fall2015,2015_2016,MG 0584,,,Capstone: Global Competitive Strategy,,,,,,
4080,2016.0,Spring,Spring2016,2015_2016,MK 0101,,,Principles of Marketing,,,,,,
4129,2015.0,Fall,Fall2015,2015_2016,MK 0212,,,Consumer Behavior,,,,,,
4149,2015.0,Fall,Fall2015,2015_2016,MK 0221,,,Sales & Sales Management,,,,,,
4067,2015.0,Fall,Fall2015,2015_2016,MK 0231,,,Advertising,,,,,,
8439,2016.0,Spring,Spring2016,2015_2016,MK 0241,,,Digital Marketing,,,,,,
7412,2016.0,Spring,Spring2016,2015_2016,MK 0251,,,Social Media Marketing,,,,,,
4158,2016.0,Spring,Spring2016,2015_2016,MK 0311,,,Marketing Research,,,,,,
7416,2015.0,Fall,Fall2015,2015_2016,MK 0312,,,Global Marketing,,,,,,
4111,2015.0,Fall,Fall2015,2015_2016,MK 0321,,,Marketing Channels,,,,,,
4079,2016.0,Spring,Spring2016,2015_2016,MK 0331,,,Media Strategy,,,,,,
4069,2015.0,Fall,Fall2015,2015_2016,MK 0332,,,Public Relations,,,,,,
4156,2016.0,Spring,Spring2016,2015_2016,MK 0341,,,Brand Management,,,,,,
4164,2016.0,Summer,Summer2016,2015_2016,MK 0400,,,Marketing Management,,,,,,
4179,2015.0,Fall,Fall2015,2015_2016,MK 0500,,,Customer Value,,,,,,
4093,2015.0,Fall,Fall2015,2015_2016,MK 0510,,,Customer Behavior,,,,,,
4102,2016.0,Spring,Spring2016,2015_2016,MK 0520,,,Marketing Research,,,,,,
4176,2016.0,Winter,Winter2016,2015_2016,MK 0540,,,Advertising Management,,,,,,
8441,2016.0,Spring,Spring2016,2015_2016,MK 0570,,,Digital Marketing,,,,,,
8498,2016.0,Spring,Spring2016,2015_2016,MOT 0405,,,Supply Chain Design,,,,,,
7400,2015.0,Fall,Fall2015,2015_2016,MOT 0415,,,Information Systems,,,,,,
7402,2015.0,Fall,Fall2015,2015_2016,MOT 0450,,,"Planning, Research, and Development",,,,,,
5358,2016.0,Spring,Spring2016,2015_2016,MOT 0460,,,Project Management,,,,,,
5350,2015.0,Fall,Fall2015,2015_2016,MOT 0470,,,Leadership in Technical Enterprise,,,,,,
8500,2016.0,Spring,Spring2016,2015_2016,MOT 0485,,,Management of Intellectual Property,,,,,,
5357,2016.0,Spring,Spring2016,2015_2016,MOT 0500,,,Introduction to Systems Engineering,,,,,,
5362,2016.0,Summer,Summer2016,2015_2016,MOT 0525,,,Principles of Quality Management,,,,,,
5347,2015.0,Fall,Fall2015,2015_2016,MOT 0591,,,Capstone I: Project Definition and Planning,,,,,,
5348,2015.0,Fall,Fall2015,2015_2016,MOT 0592,,,Capstone II: Project Execution and Results,,,,,,
1891,2016.0,Spring,Spring2016,2015_2016,MPA 0400,,,Financial Management and Budgeting,,,,,,
6218,2015.0,Fall,Fall2015,2015_2016,MPA 0410,,,Introduction to Public Administration,,,,,,
1580,2015.0,Fall,Fall2015,2015_2016,MPA 0420,,,Leadership,,,,,,
2882,2016.0,Spring,Spring2016,2015_2016,MPA 0425,,,Grant Writing,,,,,,
4715,2016.0,Winter,Winter2016,2015_2016,MU 0101,,,The History of Jazz,,,,,,
4733,2016.0,Spring,Spring2016,2015_2016,MU 0103,,,History of Music: 400-1700,,,,,,
3566,2016.0,Spring,Spring2016,2015_2016,MU 0104,,,History of Music: 1700-1964,,,,,,
2947,2015.0,Fall,Fall2015,2015_2016,MU 0113,,,Introduction to Piano and the Elements of Music,,,,,,
3558,2015.0,Fall,Fall2015,2015_2016,MU 0120,,,The History of American Song,,,,,,
4705,2016.0,Spring,Spring2016,2015_2016,MU 0122,,,World Music History and Ensemble,,,,,,
3555,2015.0,Fall,Fall2015,2015_2016,MU 0150,,,Music Theory and Composition I,,,,,,
2946,2015.0,Fall,Fall2015,2015_2016,MU 0156,,,Introduction to Music Technology: History and Practice,,,,,,
4750,2015.0,Fall,Fall2015,2015_2016,MU 0157,,,Introduction to the Music Industry,,,,,,
4727,2015.0,Fall,Fall2015,2015_2016,MU 0200B,,,Special Topics: Beethoven: His Life and Music,,,,,,
3557,2015.0,Fall,Fall2015,2015_2016,MU 0200C,,,Special Topics: Hip Hop and Its Antecedents,,,,,,
4744,2016.0,Spring,Spring2016,2015_2016,MU 0243,,,19th Century Romanticism in Music,,,,,,
2948,2015.0,Fall,Fall2015,2015_2016,MU 0245,,,Survey of Film Music: Hearing the Movies,,,,,,
3567,2016.0,Spring,Spring2016,2015_2016,MU 0250,,,Music Theory & Composition II,,,,,,
4753,2015.0,Fall,Fall2015,2015_2016,MU 0255,,,University Symphony Orchestra,,,,,,
4704,2016.0,Spring,Spring2016,2015_2016,MU 0256,,,Jazz Ensemble,,,,,,
4760,2015.0,Fall,Fall2015,2015_2016,NS 0110,,,Introduction to Professional Nursing,,,,,,
4775,2015.0,Fall,Fall2015,2015_2016,NS 0112,,,HealthcareDeliverySystems,,,,,,
4821,2015.0,Fall,Fall2015,2015_2016,NS 0250,,,Dimensions of Professional Nursing,,,,,,
4802,2016.0,Spring,Spring2016,2015_2016,NS 0252,,,Health Assessment for Registered Nurses,,,,,,
4809,2016.0,Summer,Summer2016,2015_2016,NS 0270,,,Health Assessment,,,,,,
4800,2016.0,Spring,Spring2016,2015_2016,NS 0270L,,,Health Assessment Lab,,,,,,
4852,2016.0,Summer,Summer2016,2015_2016,NS 0272,,,Geriatric Nursing,,,,,,
4843,2016.0,Spring,Spring2016,2015_2016,NS 0272C,,,Geriatric Nursing Clinical,,,,,,
4774,2015.0,Fall,Fall2015,2015_2016,NS 0301,,,Health and Wellness,,,,,,
4861,2015.0,Fall,Fall2015,2015_2016,NS 0301C,,,Health and Wellness Clinical,,,,,,
4789,2015.0,Fall,Fall2015,2015_2016,NS 0303,,,Basic Pathophysiology and Pharmacology,,,,,,
5058,2015.0,Fall,Fall2015,2015_2016,NS 0305,,,Mental Health Nursing,,,,,,
5089,2015.0,Fall,Fall2015,2015_2016,NS 0305C,,,Mental Health Nursing Clinical,,,,,,
4943,2016.0,Summer,Summer2016,2015_2016,NS 0307,,,Fundamentals of Nursing Care,,,,,,
4924,2015.0,Fall,Fall2015,2015_2016,NS 0307L,,,Fundamentals of Nursing Care Lab,,,,,,
5020,2016.0,Spring,Spring2016,2015_2016,NS 0310,,,Foundations of Research for Evidence Based Practice,,,,,,
4965,2016.0,Spring,Spring2016,2015_2016,NS 0312,,,Medical Surgical Nursing I,,,,,,
4875,2016.0,Spring,Spring2016,2015_2016,NS 0312C,,,Medical Surgical Nursing I Clinical,,,,,,
7548,2015.0,Fall,Fall2015,2015_2016,NS 0314,,,Maternal and Newborn Nursing,,,,,,
4907,2016.0,Spring,Spring2016,2015_2016,NS 0314C,,,Maternal and Newborn Nursing Clinical,,,,,,
4876,2016.0,Spring,Spring2016,2015_2016,NS 0321,,,Professional Nursing Leadership,,,,,,
4761,2015.0,Fall,Fall2015,2015_2016,NS 0323,,,Pediatric Nursing,,,,,,
5207,2015.0,Fall,Fall2015,2015_2016,NS 0323C,,,Pediatric Nursing Clinical,,,,,,
4961,2015.0,Fall,Fall2015,2015_2016,NS 0325,,,Medical Surgical Nursing II,,,,,,
4791,2015.0,Fall,Fall2015,2015_2016,NS 0325C,,,Medical Surgical Nursing II Clinical,,,,,,
5122,2015.0,Fall,Fall2015,2015_2016,NS 0330,,,"Community, Public and Global Health Nursing",,,,,,
4773,2015.0,Fall,Fall2015,2015_2016,NS 0330C,,,"Community, Public and Global Health Nursing Clinical",,,,,,
4814,2016.0,Summer,Summer2016,2015_2016,NS 0332,,,Transition to Professional Nursing,,,,,,
678,2016.0,Summer,Summer2016,2015_2016,NS 0332C,,,Transiion to Professional Nursing Clinical,,,,,,
4824,2016.0,Spring,Spring2016,2015_2016,NS 0356,,,Transition Seminar for Professional Nursing Practice,,,,,,
5382,2016.0,Spring,Spring2016,2015_2016,NS 0360,,,Critical Care Nursing,,,,,,
7565,2015.0,Fall,Fall2015,2015_2016,NS 0521,,,Advanced Nursing Roles for Systems Leadership and Improvement,,,,,,
7498,2016.0,Spring,Spring2016,2015_2016,NS 0601,,,Epidemiology and Biostatistics,,,,,,
1865,2015.0,Fall,Fall2015,2015_2016,NS 0602,,,Healthcare Economics and Marketing,,,,,,
7566,2015.0,Fall,Fall2015,2015_2016,NS 0604,,,Advanced Health Assessment,,,,,,
4780,2016.0,Spring,Spring2016,2015_2016,NS 0605,,,Advanced Healthcare Policy,,,,,,
5190,2015.0,Fall,Fall2015,2015_2016,NS 0608,,,Research Methods for Evidenced-Based Practice,,,,,,
5337,2015.0,Fall,Fall2015,2015_2016,NS 0609,,,Role Reflective Practice for MSN-DNP Students,,,,,,
5220,2015.0,Fall,Fall2015,2015_2016,NS 0610,,,Advanced Nursing Roles and Reflective Practice,,,,,,
5149,2016.0,Summer,Summer2016,2015_2016,NS 0611,,,Clinical Prevention and Strategies for Change,,,,,,
5332,2016.0,Summer,Summer2016,2015_2016,NS 0612,,,Research Translation for Clinical Practice,,,,,,
5349,2015.0,Fall,Fall2015,2015_2016,NS 0613,,,Finance and Quality Management in Healthcare Organizations,,,,,,
5221,2015.0,Fall,Fall2015,2015_2016,NS 0614,,,Information Technology for Healthcare Improvement,,,,,,
5383,2016.0,Spring,Spring2016,2015_2016,NS 0615,,,Leadership and Interprofessional Collaboration,,,,,,
5371,2015.0,Fall,Fall2015,2015_2016,NS 0640,,,Advanced Physiology and Pathophysiology,,,,,,
7576,2016.0,Summer,Summer2016,2015_2016,NS 0641,,,Advanced Pharmacology,,,,,,
5369,2015.0,Fall,Fall2015,2015_2016,NS 0642,,,Adult Health I,,,,,,
5399,2016.0,Spring,Spring2016,2015_2016,NS 0643,,,Adult Health II,,,,,,
8587,2016.0,Summer,Summer2016,2015_2016,NS 0644,,,Practicum in Adult Health I,,,,,,
5392,2015.0,Fall,Fall2015,2015_2016,NS 0645,,,Care of Children and Families,,,,,,
5393,2015.0,Fall,Fall2015,2015_2016,NS 0646,,,"Practicum in Care of Women, Children, and Families",,,,,,
5381,2016.0,Spring,Spring2016,2015_2016,NS 0647,,,Care of At-Risk Populations,,,,,,
5400,2016.0,Spring,Spring2016,2015_2016,NS 0648,,,Practicum in Care of At-Risk Populations,,,,,,
5067,2015.0,Fall,Fall2015,2015_2016,NS 0650,,,Psychopathology,,,,,,
5075,2016.0,Spring,Spring2016,2015_2016,NS 0652,,,Mental Health Nursing of Individuals,,,,,,
5412,2015.0,Fall,Fall2015,2015_2016,NS 0661,,,Mental Health Nursing of Groups and Families Across the Lifespan,,,,,,
5077,2016.0,Spring,Spring2016,2015_2016,NS 0663,,,Primary Mental Health Nursing Across the Lifespan,,,,,,
8591,2016.0,Summer,Summer2016,2015_2016,NS 0665,,,Mental Health Nursing of Children and Adolescents,,,,,,
5084,2016.0,Summer,Summer2016,2015_2016,NS 0666A,,,Practicum I: PMHNP,,,,,,
5413,2015.0,Fall,Fall2015,2015_2016,NS 0666B,,,Practicum II: PMHNP,,,,,,
5076,2016.0,Spring,Spring2016,2015_2016,NS 0666C,,,Practicum III: PMHNP,,,,,,
7537,2016.0,Spring,Spring2016,2015_2016,NS 0667,,,Psychopharmacology,,,,,,
8592,2016.0,Summer,Summer2016,2015_2016,NS 0668,,,End-of-Life Nursing Education Consortium Core Curriculum,,,,,,
5370,2015.0,Fall,Fall2015,2015_2016,NS 0669,,,Advanced Pathophysiology for Anesthesia Practice,,,,,,
773,2016.0,Summer,Summer2016,2015_2016,NS 0670,,,Human Anatomy and Physiology for Nurse Anesthetists,,,,,,
5336,2015.0,Fall,Fall2015,2015_2016,NS 0699,,,DNP Seminar II,,,,,,
5313,2016.0,Spring,Spring2016,2015_2016,NSAN 0671,,,Pharmacologic Strategies in Anesthesia Practice,,,,,,
5318,2016.0,Summer,Summer2016,2015_2016,NSAN 0673,,,Chemistry and Physics for Nurse Anesthetists,,,,,,
5319,2016.0,Summer,Summer2016,2015_2016,NSAN 0675,,,Clinical Orientation/Specialty Rotations,,,,,,
8574,2016.0,Summer,Summer2016,2015_2016,NSAN 0678,,,Regional Anesthesia and Pain Management in Clinical Practice,,,,,,
5419,2015.0,Fall,Fall2015,2015_2016,NSAN 0681,,,Clinical Correlation Conference II,,,,,,
5424,2016.0,Spring,Spring2016,2015_2016,NSAN 0683,,,Clinical Correlation Conference III,,,,,,
5425,2016.0,Spring,Spring2016,2015_2016,NSAN 0686,,,Principles of Nurse Anesthesia Practice I,,,,,,
5431,2016.0,Summer,Summer2016,2015_2016,NSAN 0687,,,Principles of Nurse Anesthesia Practice II,,,,,,
5420,2015.0,Fall,Fall2015,2015_2016,NSAN 0688,,,Principles of Nurse Anesthesia Practice III,,,,,,
3640,2016.0,Spring,Spring2016,2015_2016,OM 0101,,,Operations Management,,,,,,
3677,2016.0,Spring,Spring2016,2015_2016,OM 0140,,,Project Management,,,,,,
118,2015.0,Fall,Fall2015,2015_2016,OM 0500,,,Introduction to Business Analytics,,,,,,
7612,2015.0,Fall,Fall2015,2015_2016,PG 0110,,,Elem Brazilian Portuguese I,,,,,,
7622,2016.0,Spring,Spring2016,2015_2016,PG 0111,,,Elem Brazilian Portuguese II,,,,,,
7613,2015.0,Fall,Fall2015,2015_2016,PG 0210,,,Interm Brazilian Portuguese I,,,,,,
7623,2016.0,Spring,Spring2016,2015_2016,PG 0211,,,Interm Brazilian Portuguese II,,,,,,
5473,2015.0,Fall,Fall2015,2015_2016,PH 0101,,,Introduction to Philosophy,,,,,,
5653,2015.0,Fall,Fall2015,2015_2016,PH 0200,,,Ancient Philosophy,,,,,,
5555,2015.0,Fall,Fall2015,2015_2016,PH 0202,,,Modern Philosophy,,,,,,
5603,2015.0,Fall,Fall2015,2015_2016,PH 0204,,,20th Century Philosophy,,,,,,
5502,2015.0,Fall,Fall2015,2015_2016,PH 0205,,,Ancient Medicine & Philosophy,,,,,,
5471,2015.0,Fall,Fall2015,2015_2016,PH 0209,,,Existentialism,,,,,,
5536,2015.0,Fall,Fall2015,2015_2016,PH 0212,,,Critical Theory,,,,,,
5497,2016.0,Spring,Spring2016,2015_2016,PH 0215,,,Philosophy of Science,,,,,,
5491,2015.0,Fall,Fall2015,2015_2016,PH 0217,,,Logic,,,,,,
5645,2016.0,Spring,Spring2016,2015_2016,PH 0220,,,Philosophy of Religion,,,,,,
5529,2016.0,Spring,Spring2016,2015_2016,PH 0221,,,The Question of Religion,,,,,,
5701,2015.0,Fall,Fall2015,2015_2016,PH 0240,,,Introduction to Asian Philosophies,,,,,,
456,2016.0,Spring,Spring2016,2015_2016,PH 0250,,,Ethical Theory,,,,,,
5688,2015.0,Fall,Fall2015,2015_2016,PH 0260,,,Social and Political Philosophy,,,,,,
7588,2016.0,Spring,Spring2016,2015_2016,PH 0272,,,Philosophy of Film,,,,,,
5571,2015.0,Fall,Fall2015,2015_2016,PH 0281,,,Philosophies of Love and Sex,,,,,,
5579,2016.0,Spring,Spring2016,2015_2016,PH 0282,,,Violence and the Sacred,,,,,,
5668,2016.0,Spring,Spring2016,2015_2016,PH 0304,,,Aquinas,,,,,,
5554,2015.0,Fall,Fall2015,2015_2016,PH 0311,,,Kant,,,,,,
5482,2016.0,Spring,Spring2016,2015_2016,PH 0317,,,Heidegger,,,,,,
5496,2016.0,Spring,Spring2016,2015_2016,PH 0323,,,Philosophy of Mind,,,,,,
5586,2015.0,Fall,Fall2015,2015_2016,PH 0350,,,Advanced Topics in Ethics,,,,,,
2739,2016.0,Spring,Spring2016,2015_2016,PJ 0101A,,,Special Topics: Black Lives Matter,,,,,,
5944,2016.0,Spring,Spring2016,2015_2016,PJ 0398,,,Capstone Research Seminar,,,,,,
5866,2015.0,Fall,Fall2015,2015_2016,PO 0011,,,Introduction to American Politics,,,,,,
3797,2016.0,Spring,Spring2016,2015_2016,PO 0012,,,Introduction to Comparative Politics,,,,,,
5915,2015.0,Fall,Fall2015,2015_2016,PO 0014,,,Introduction to Political Theory,,,,,,
5914,2015.0,Fall,Fall2015,2015_2016,PO 0115,,,Intro to Study of Peace & Just,,,,,,
5935,2015.0,Fall,Fall2015,2015_2016,PO 0116,,,Utopian Politics,,,,,,
5934,2015.0,Fall,Fall2015,2015_2016,PO 0119,,,"Sex, Sexuality and Gender",,,,,,
3777,2016.0,Summer,Summer2016,2015_2016,PO 0127,,,United Nations Security Council Crisis Simulation,,,,,,
3762,2015.0,Fall,Fall2015,2015_2016,PO 0129,,,Politics of Humanitarian Action,,,,,,
3761,2015.0,Fall,Fall2015,2015_2016,PO 0130,,,International Relations: Theories and Challenges,,,,,,
2892,2015.0,Fall,Fall2015,2015_2016,PO 0131,,,International Environmental Policy,,,,,,
2890,2015.0,Fall,Fall2015,2015_2016,PO 0132,,,Climate Change: Politics and Policy,,,,,,
