,YEAR,SEMESTER,term,CatalogYear,Catalog_ID,program_name,program_code,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
3757,2014.0,Fall,Fall2014,2014_2015,PO 0136,,,"Gender, War, and Peace",,,,,,
3783,2014.0,Fall,Fall2014,2014_2015,PO 0137,,,Threats to Global Security in the 21st Century,,,,,,
3766,2015.0,Spring,Spring2015,2014_2015,PO 0138,,,Border Politics,,,,,,
5889,2014.0,Fall,Fall2014,2014_2015,PO 0144,,,Middle Eastern Politics,,,,,,
5925,2015.0,Spring,Spring2015,2014_2015,PO 0147,,,Northern Ireland: The Politics of War and Peace,,,,,,
5901,2015.0,Spring,Spring2015,2014_2015,PO 0149,,,Third World: Common Fate? Common Bond?,,,,,,
5939,2015.0,Spring,Spring2015,2014_2015,PO 0153,,,"The Politics of Race, Class, and Gender",,,,,,
8469,2015.0,Spring,Spring2015,2014_2015,PO 0155,,,Public Administration,,,,,,
5865,2014.0,Fall,Fall2014,2014_2015,PO 0161,,,The American Presidency,,,,,,
5884,2014.0,Fall,Fall2014,2014_2015,PO 0163,,,Supreme Court I,,,,,,
5886,2015.0,Spring,Spring2015,2014_2015,PO 0164,,,Supreme Court II,,,,,,
8470,2015.0,Spring,Spring2015,2014_2015,PO 0165,,,"Political Parties, Interest Groups, and Public Opinion",,,,,,
5885,2015.0,Spring,Spring2015,2014_2015,PO 0167,,,Media and Politics,,,,,,
2889,2014.0,Fall,Fall2014,2014_2015,PO 0169,,,US Environmental Politics and Policy,,,,,,
5874,2015.0,Spring,Spring2015,2014_2015,PO 0170,,,The Battle Over Family Values in American Politics,,,,,,
5900,2015.0,Spring,Spring2015,2014_2015,PO 0190D,,,Spec Topics: The Arab Uprising,,,,,,
5726,2014.0,Fall,Fall2014,2014_2015,PS 0015,,,General Physics I,,,,,,
1625,2014.0,Fall,Fall2014,2014_2015,PS 0015L,,,General Physics I Lab,,,,,,
5730,2015.0,Spring,Spring2015,2014_2015,PS 0016,,,General Physics II,,,,,,
1637,2015.0,Spring,Spring2015,2014_2015,PS 0016L,,,General Physics II Lab,,,,,,
5787,2014.0,Fall,Fall2014,2014_2015,PS 0071,,,Physics of Light and Color,,,,,,
5755,2014.0,Fall,Fall2014,2014_2015,PS 0076,,,Physics of Sound and Music,,,,,,
5851,2014.0,Fall,Fall2014,2014_2015,PS 0078,,,The Nature of the Universe,,,,,,
5857,2015.0,Spring,Spring2015,2014_2015,PS 0087,,,Fundamentals of Astronomy,,,,,,
5832,2015.0,Spring,Spring2015,2014_2015,PS 0204L,,,Modern Experimental Methods Lab,,,,,,
2315,2014.0,Fall,Fall2014,2014_2015,PS 0212,,,Circuit Analysis and Analog Systems,,,,,,
2336,2014.0,Fall,Fall2014,2014_2015,PS 0212L,,,Circuit Analysis and Analog Systems Lab,,,,,,
5824,2014.0,Fall,Fall2014,2014_2015,PS 0241,,,Thermal & Statistical Physics,,,,,,
5761,2015.0,Spring,Spring2015,2014_2015,PS 0255,,,Introduction to Astrophysics,,,,,,
5765,2014.0,Fall,Fall2014,2014_2015,PS 0271,,,Electricity & Magnetism I,,,,,,
5736,2014.0,Fall,Fall2014,2014_2015,PS 0285,,,Modern Physics,,,,,,
5775,2015.0,Spring,Spring2015,2014_2015,PS 0371,,,Electricity & Magnetism II,,,,,,
5788,2014.0,Fall,Fall2014,2014_2015,PS 0386,,,Quantum Mechanics,,,,,,
5800,2015.0,Spring,Spring2015,2014_2015,PS 0390A,,,Special Topics: Condensed Matter,,,,,,
5768,2014.0,Fall,Fall2014,2014_2015,PS 0391,,,Theoretical/Experimental Capstone,,,,,,
5778,2015.0,Spring,Spring2015,2014_2015,PS 0392,,,Theoretical/Experimental Capstone,,,,,,
5746,2015.0,Spring,Spring2015,2014_2015,PS 0399,,,Independent Study,,,,,,
2183,2014.0,Fall,Fall2014,2014_2015,PY 0098,,,Comprehensive Exam in Applied Psychology,,,,,,
6169,2015.0,Summer,Summer2015,2014_2015,PY 0099,,,Comprehensive Examination in School Psychology,,,,,,
5949,2014.0,Fall,Fall2014,2014_2015,PY 0101,,,General Psychology,,,,,,
2020,2014.0,Fall,Fall2014,2014_2015,PY 0111,,,Developmental Psychology for Non-Majors,,,,,,
6025,2014.0,Fall,Fall2014,2014_2015,PY 0122,,,Psychology and the Law,,,,,,
6049,2014.0,Fall,Fall2014,2014_2015,PY 0201,,,Statistics for Life Sciences,,,,,,
6047,2014.0,Fall,Fall2014,2014_2015,PY 0201L,,,Stas Lab for Section A Only,,,,,,
5962,2015.0,Spring,Spring2015,2014_2015,PY 0202,,,Research Methods in Psychology,,,,,,
6009,2014.0,Fall,Fall2014,2014_2015,PY 0211,,,Developmental Psychology for Majors,,,,,,
6112,2014.0,Fall,Fall2014,2014_2015,PY 0212,,,Developmental Psychology for Majors with Lab,,,,,,
5992,2014.0,Fall,Fall2014,2014_2015,PY 0221,,,Social Psychology,,,,,,
5961,2015.0,Spring,Spring2015,2014_2015,PY 0231,,,Abnormal Psychology for Majors,,,,,,
6125,2014.0,Fall,Fall2014,2014_2015,PY 0232,,,Theories of Personality,,,,,,
6127,2015.0,Spring,Spring2015,2014_2015,PY 0234,,,Theories in Psychotherapy,,,,,,
5951,2014.0,Fall,Fall2014,2014_2015,PY 0236,,,Human Neuropsychology,,,,,,
6077,2014.0,Fall,Fall2014,2014_2015,PY 0251,,,Cognitive Psychology,,,,,,
6045,2014.0,Fall,Fall2014,2014_2015,PY 0252,,,Lrng & Applied Behavior Anslys,,,,,,
5985,2015.0,Spring,Spring2015,2014_2015,PY 0261,,,Biological Bases of Behavior,,,,,,
6147,2014.0,Fall,Fall2014,2014_2015,PY 0262,,,Sensation and Perception,,,,,,
6130,2014.0,Fall,Fall2014,2014_2015,PY 0274,,,Drugs and Behavior,,,,,,
6035,2015.0,Spring,Spring2015,2014_2015,PY 0295,,,Supervised Research,,,,,,
6001,2015.0,Spring,Spring2015,2014_2015,PY 0321,,,The Social Psychology of Human Potential,,,,,,
6022,2014.0,Fall,Fall2014,2014_2015,PY 0322,,,Health Psychology Sr Seminar,,,,,,
6111,2014.0,Fall,Fall2014,2014_2015,PY 0331,,,Abnormal Child Psychology Senior Seminar,,,,,,
6129,2014.0,Fall,Fall2014,2014_2015,PY 0361,,,Current Issues in Behavioral Neuroscience Senior Seminar,,,,,,
6140,2015.0,Spring,Spring2015,2014_2015,PY 0365,,,Neuroanatomy and Behavior,,,,,,
6141,2015.0,Spring,Spring2015,2014_2015,PY 0365L,,,Neuroanatomy and Behavior Lab,,,,,,
5963,2015.0,Spring,Spring2015,2014_2015,PY 0381,,,Senior Seminar: Special Topics (Shell),,,,,,
6023,2014.0,Fall,Fall2014,2014_2015,PY 0391,,,Intern in Applied Psych 201409,,,,,,
6118,2015.0,Spring,Spring2015,2014_2015,PY 0392,,,Internship in Applied Psychology,,,,,,
6032,2015.0,Spring,Spring2015,2014_2015,PY 0395,,,Independent Research,,,,,,
2188,2014.0,Fall,Fall2014,2014_2015,PY 0406,,,Organizational Development,,,,,,
2187,2014.0,Fall,Fall2014,2014_2015,PY 0420,,,Introduction to Industrial and Organizational Psychology,,,,,,
6150,2014.0,Fall,Fall2014,2014_2015,PY 0430,,,Issues in Professional Practice in School Psychology,,,,,,
6178,2014.0,Fall,Fall2014,2014_2015,PY 0433,,,Behavioral Statistics,,,,,,
6180,2014.0,Fall,Fall2014,2014_2015,PY 0435,,,Psychology of Personality,,,,,,
6197,2015.0,Spring,Spring2015,2014_2015,PY 0436,,,Psychopathology and Classification I,,,,,,
6193,2014.0,Fall,Fall2014,2014_2015,PY 0437,,,Psychopathology and Classification II,,,,,,
6159,2015.0,Spring,Spring2015,2014_2015,PY 0438,,,Treatment Models for School-Age Youth,,,,,,
6179,2014.0,Fall,Fall2014,2014_2015,PY 0446,,,Developmental Psychology I: Theory and Application in Professional Practice,,,,,,
6211,2015.0,Summer,Summer2015,2014_2015,PY 0449,,,Introduction to Clinical Child Neuropsychology,,,,,,
2186,2014.0,Fall,Fall2014,2014_2015,PY 0471,,,Effective Interviewing,,,,,,
8473,2015.0,Summer,Summer2015,2014_2015,PY 0475,,,Program Evaluation,,,,,,
2198,2015.0,Spring,Spring2015,2014_2015,PY 0480,,,Consulting Theory and Practice,,,,,,
2200,2015.0,Spring,Spring2015,2014_2015,PY 0485,,,Performance Coaching,,,,,,
8472,2015.0,Summer,Summer2015,2014_2015,PY 0501,,,Fundamentals of Survey Design,,,,,,
2128,2014.0,Fall,Fall2014,2014_2015,PY 0534,,,Theories of Learning,,,,,,
6155,2015.0,Spring,Spring2015,2014_2015,PY 0535,,,Collaborative Consultation,,,,,,
8476,2015.0,Spring,Spring2015,2014_2015,PY 0537,,,Psychoeducational Assessment I: Behavioral Approaches,,,,,,
6204,2014.0,Fall,Fall2014,2014_2015,PY 0538,,,Psychoeducational Assessment II: Standardized Approaches,,,,,,
6205,2014.0,Fall,Fall2014,2014_2015,PY 0540,,,Psychoeducational Assessment III: Clinical Approaches,,,,,,
6208,2015.0,Spring,Spring2015,2014_2015,PY 0544,,,Psychoeducational Assessment IV: Integrated Assessment,,,,,,
2185,2014.0,Fall,Fall2014,2014_2015,PY 0545,,,Designing and Developing Training Programs,,,,,,
6216,2014.0,Fall,Fall2014,2014_2015,PY 0548,,,Psychotherapeutic Techniques for School-Age Youth,,,,,,
6198,2015.0,Spring,Spring2015,2014_2015,PY 0571,,,Research in Psychology,,,,,,
6157,2015.0,Spring,Spring2015,2014_2015,PY 0576,,,Practicum I: Assessment and Group Process,,,,,,
6170,2015.0,Summer,Summer2015,2014_2015,PY 0577,,,Practicum II:  Counseling and Group Process,,,,,,
2199,2015.0,Spring,Spring2015,2014_2015,PY 0578,,,Field Work in Applied Psychology,,,,,,
6149,2014.0,Fall,Fall2014,2014_2015,PY 0598,,,Internship in School Psychology I,,,,,,
6156,2015.0,Spring,Spring2015,2014_2015,PY 0599,,,Internship in School Psychology II,,,,,,
5433,2014.0,Fall,Fall2014,2014_2015,QA 0400,,,Applied Business Statistics,,,,,,
6220,2014.0,Fall,Fall2014,2014_2015,RS 0101A,,,Exploring Religion: Religion and the Critical Mind,,,,,,
7704,2015.0,Spring,Spring2015,2014_2015,RS 0101B,,,Exploring Religion: Asian Religions,,,,,,
3570,2014.0,Fall,Fall2014,2014_2015,RS 0101C,,,"Exploring Religion: Common Questions, Traditional Response",,,,,,
493,2014.0,Fall,Fall2014,2014_2015,RS 0101D,,,Exploring Religion: Religion in a Comparative Key,,,,,,
6303,2014.0,Fall,Fall2014,2014_2015,RS 0101E,,,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities",,,,,,
6316,2014.0,Fall,Fall2014,2014_2015,RS 0201,,,Hebrew Bible/Old Testament,,,,,,
6331,2014.0,Fall,Fall2014,2014_2015,RS 0209,,,Jewish Interpretations of Scriptures,,,,,,
6337,2014.0,Fall,Fall2014,2014_2015,RS 0210,,,Introduction to Judaism,,,,,,
6344,2015.0,Spring,Spring2015,2014_2015,RS 0211,,,History of the Jewish Experience,,,,,,
6338,2014.0,Fall,Fall2014,2014_2015,RS 0213,,,Jews and Judaism in America,,,,,,
6343,2015.0,Spring,Spring2015,2014_2015,RS 0218,,,Faith After the Holocaust,,,,,,
6305,2014.0,Fall,Fall2014,2014_2015,RS 0220,,,Writings of Paul,,,,,,
6312,2015.0,Spring,Spring2015,2014_2015,RS 0221,,,Good News of the Gospels,,,,,,
6224,2015.0,Spring,Spring2015,2014_2015,RS 0230,,,Introduction to Catholicism,,,,,,
6283,2015.0,Spring,Spring2015,2014_2015,RS 0231,,,The Problem of God,,,,,,
6355,2015.0,Spring,Spring2015,2014_2015,RS 0235,,,Liberation Theology,,,,,,
6269,2014.0,Fall,Fall2014,2014_2015,RS 0238,,,Evil,,,,,,
6361,2014.0,Fall,Fall2014,2014_2015,RS 0244,,,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola,,,,,,
498,2015.0,Spring,Spring2015,2014_2015,RS 0252,,,Contemporary Moral Problems,,,,,,
6365,2014.0,Fall,Fall2014,2014_2015,RS 0257,,,Christian Spirituality,,,,,,
6245,2015.0,Spring,Spring2015,2014_2015,RS 0260,,,Religion in the United States,,,,,,
6234,2014.0,Fall,Fall2014,2014_2015,RS 0265,,,Non-Traditional American Religious Groups,,,,,,
6266,2015.0,Summer,Summer2015,2014_2015,RS 0270,,,Introduction to Islam,,,,,,
6258,2015.0,Spring,Spring2015,2014_2015,RS 0273,,,Islamic Ethical and Legal Thought,,,,,,
6256,2015.0,Spring,Spring2015,2014_2015,RS 0275,,,Islam in America,,,,,,
6249,2014.0,Fall,Fall2014,2014_2015,RS 0276,,,Islamic Theology,,,,,,
6356,2015.0,Spring,Spring2015,2014_2015,RS 0350,,,The Classic: Truth in Religion and the Arts,,,,,,
6349,2014.0,Fall,Fall2014,2014_2015,RS 0354,,,Saints and Sinners: Images of Holiness in Contemporary Fiction,,,,,,
6371,2014.0,Fall,Fall2014,2014_2015,RU 0110,,,Elementary Russian I,,,,,,
6378,2015.0,Spring,Spring2015,2014_2015,RU 0111,,,Elementary Russian II,,,,,,
6372,2014.0,Fall,Fall2014,2014_2015,RU 0210,,,Intermediate Russian I,,,,,,
6379,2015.0,Spring,Spring2015,2014_2015,RU 0211,,,Intermediate Russian II,,,,,,
6798,2014.0,Fall,Fall2014,2014_2015,SA 0010,,,Foundation: Interpreting the Self,,,,,,
6808,2014.0,Fall,Fall2014,2014_2015,SA 0011,,,"Foundation: Structure, Space, and Environment",,,,,,
6820,2014.0,Fall,Fall2014,2014_2015,SA 0012,,,Foundation: Drawing,,,,,,
6836,2014.0,Fall,Fall2014,2014_2015,SA 0013,,,Foundation:Figure Drawing,,,,,,
6797,2014.0,Fall,Fall2014,2014_2015,SA 0105,,,Color Workshop,,,,,,
6837,2014.0,Fall,Fall2014,2014_2015,SA 0130,,,Painting I,,,,,,
6822,2014.0,Fall,Fall2014,2014_2015,SA 0131,,,Photographic and Digital Techniques in Printmaking,,,,,,
6809,2014.0,Fall,Fall2014,2014_2015,SA 0132,,,Sculpture I,,,,,,
6856,2014.0,Fall,Fall2014,2014_2015,SA 0133,,,Photography I: Alternative Processes,,,,,,
6864,2014.0,Fall,Fall2014,2014_2015,SA 0134,,,Digital Photography: Imaging Water,,,,,,
6803,2015.0,Spring,Spring2015,2014_2015,SA 0136,,,Investigation of Text and Image,,,,,,
6846,2015.0,Spring,Spring2015,2014_2015,SA 0139,,,Watercolor,,,,,,
7773,2015.0,Spring,Spring2015,2014_2015,SA 0235,,,Advanced Drawing,,,,,,
6828,2015.0,Spring,Spring2015,2014_2015,SA 0300,,,Junior Seminar,,,,,,
6829,2015.0,Spring,Spring2015,2014_2015,SA 0301,,,Senior Seminar,,,,,,
2121,2014.0,Fall,Fall2014,2014_2015,SE 0099,,,Comprehensive Exam in Special Education,,,,,,
8576,2015.0,Summer,Summer2015,2014_2015,SE 0400,,,Augmentative Alternative Communications and Assistive Technologies,,,,,,
2124,2014.0,Fall,Fall2014,2014_2015,SE 0403,,,Psychoeducational Issues in Special Education,,,,,,
6748,2014.0,Fall,Fall2014,2014_2015,SE 0405,,,Exceptional Learners in the Mainstream,,,,,,
6753,2014.0,Fall,Fall2014,2014_2015,SE 0411,,,Introduction to Individuals with Intellectual Disabilities,,,,,,
2129,2014.0,Fall,Fall2014,2014_2015,SE 0413,,,Theories of and Introduction to Learning Disabilities,,,,,,
2122,2014.0,Fall,Fall2014,2014_2015,SE 0417,,,Introduction to Children and Youth with Social and Emotional Disturbances,,,,,,
6773,2014.0,Fall,Fall2014,2014_2015,SE 0429,,,Developmental and Remedial Reading and Language Arts,,,,,,
8265,2015.0,Spring,Spring2015,2014_2015,SE 0432,,,Management Techniques in Special Education,,,,,,
6781,2015.0,Spring,Spring2015,2014_2015,SE 0436,,,Administration of Educational Tests,,,,,,
6794,2015.0,Spring,Spring2015,2014_2015,SE 0441,,,Parents and Families of Individuals with Disabilities,,,,,,
6754,2014.0,Fall,Fall2014,2014_2015,SE 0534,,,Sklll Development for Individualized Educational Plans,,,,,,
6752,2014.0,Fall,Fall2014,2014_2015,SE 0537,,,Curriculum and Methods for Students with Mild to Moderate Disabilities,,,,,,
2145,2015.0,Summer,Summer2015,2014_2015,SE 0550,,,Collaboration and Consultation for the Special Educator,,,,,,
6782,2015.0,Spring,Spring2015,2014_2015,SE 0561,,,Diagnostic Procedures in Special Education of Youth with Disabilities,,,,,,
7766,2015.0,Spring,Spring2015,2014_2015,SE 0591,,,Practica in Special Education,,,,,,
7767,2015.0,Spring,Spring2015,2014_2015,SE 0592,,,Practica in Special Education,,,,,,
6775,2014.0,Fall,Fall2014,2014_2015,SE 0593,,,Student Teaching in Special Education,,,,,,
2146,2015.0,Summer,Summer2015,2014_2015,SE 0599,,,Seminar in Special Education,,,,,,
7783,2015.0,Summer,Summer2015,2014_2015,SL 0421,,,Linguistics for Lang Teachers,,,,,,
8517,2015.0,Summer,Summer2015,2014_2015,SL 0422,,,Teaching Grammar in Second Language Settings,,,,,,
6883,2014.0,Fall,Fall2014,2014_2015,SL 0423,,,Principles of Bilingualism,,,,,,
6897,2014.0,Fall,Fall2014,2014_2015,SL 0436,,,TESOL Methods and Materials Development,,,,,,
8578,2015.0,Summer,Summer2015,2014_2015,SL 0439,,,Methods of Foreign Language Teaching for Elementary School,,,,,,
1999,2015.0,Spring,Spring2015,2014_2015,SL 0441,,,Teaching and Learning within Multicultural Contexts of Education,,,,,,
6899,2015.0,Spring,Spring2015,2014_2015,SL 0451,,,Infusing Content Language Instruction into TESOL/Bilingual Programs,,,,,,
6888,2015.0,Spring,Spring2015,2014_2015,SL 0467,,,Language Acquisition,,,,,,
7780,2015.0,Spring,Spring2015,2014_2015,SL 0475,,,Sociolinguistics,,,,,,
6891,2015.0,Summer,Summer2015,2014_2015,SL 0477,,,Culture and Second Language Acquisition,,,,,,
8269,2015.0,Spring,Spring2015,2014_2015,SL 0504,,,The English Language Learner in the Regular Classroom,,,,,,
6901,2015.0,Summer,Summer2015,2014_2015,SL 0522,,,Emergent Literacy in Bilingual Early Childhood Education,,,,,,
6872,2014.0,Fall,Fall2014,2014_2015,SL 0527,,,Testing and Assessment in TESOL and Bilingual Programs,,,,,,
6871,2014.0,Fall,Fall2014,2014_2015,SL 0582,,,TESOL/Bilingual Student Teaching and DSAP I Seminar,,,,,,
6882,2014.0,Fall,Fall2014,2014_2015,SL 0590,,,CAS Advanced Practicum,,,,,,
3300,2014.0,Fall,Fall2014,2014_2015,SO 0011,,,Introduction to Sociology,,,,,,
3297,2014.0,Fall,Fall2014,2014_2015,SO 0161,,,American Class Structure,,,,,,
6385,2014.0,Fall,Fall2014,2014_2015,SO 0162,,,"Race,Gender & Ethnic Relations",,,,,,
3316,2015.0,Spring,Spring2015,2014_2015,SO 0169,,,Women: Work and Sport,,,,,,
3298,2014.0,Fall,Fall2014,2014_2015,SO 0171,,,Criminology,,,,,,
3315,2015.0,Spring,Spring2015,2014_2015,SO 0175,,,Sociology of Law,,,,,,
3299,2014.0,Fall,Fall2014,2014_2015,SO 0179,,,Death Penalty in America,,,,,,
3805,2014.0,Fall,Fall2014,2014_2015,SO 0185,,,Introduction to International Migration,,,,,,
6404,2014.0,Fall,Fall2014,2014_2015,SO 0189,,,Sociology of Europe,,,,,,
6411,2015.0,Spring,Spring2015,2014_2015,SO 0190,,,Globalization,,,,,,
6419,2014.0,Fall,Fall2014,2014_2015,SO 0192,,,Social Work: An Introduction,,,,,,
8478,2015.0,Spring,Spring2015,2014_2015,SO 0193,,,History of Social Welfare,,,,,,
7346,2015.0,Spring,Spring2015,2014_2015,SO 0222,,,Methods of Research Design,,,,,,
6401,2014.0,Fall,Fall2014,2014_2015,SO 0228,,,Classical Social Theory,,,,,,
6402,2014.0,Fall,Fall2014,2014_2015,SO 0229,,,Contemporary Social Theory,,,,,,
3325,2015.0,Summer,Summer2015,2014_2015,SO 0279,,,Criminal Justice System Seminar,,,,,,
6546,2014.0,Fall,Fall2014,2014_2015,SP 0110,,,Elementary Spanish I,,,,,,
6551,2015.0,Spring,Spring2015,2014_2015,SP 0111,,,Elementary Spanish II,,,,,,
6559,2014.0,Fall,Fall2014,2014_2015,SP 0210,,,Intermediate Spanish I,,,,,,
6563,2015.0,Spring,Spring2015,2014_2015,SP 0211,,,Intermediate Spanish II,,,,,,
6564,2015.0,Spring,Spring2015,2014_2015,SP 0220,,,Topics in Language and Culture,,,,,,
6712,2015.0,Spring,Spring2015,2014_2015,SP 0245,,,Analysis and Interpretation of Hispanic Literature,,,,,,
6609,2014.0,Fall,Fall2014,2014_2015,SP 0251,,,Spanish Civilization & Culture,,,,,,
6591,2015.0,Spring,Spring2015,2014_2015,SP 0253,,,Spanish-American Civilization,,,,,,
6746,2014.0,Fall,Fall2014,2014_2015,SP 0271,,,Hispanic Film,,,,,,
7618,2015.0,Spring,Spring2015,2014_2015,SP 0306,,,Cuban Film: Capturing a Revolution,,,,,,
7619,2015.0,Spring,Spring2015,2014_2015,SP 0359,,,"Culture, Civilization, and Literature in the Spanish-American Caribbean Region",,,,,,
6713,2015.0,Spring,Spring2015,2014_2015,SP 0381,,,Coordinating Seminar,,,,,,
6493,2015.0,Spring,Spring2015,2014_2015,SW 0131,,,Fundamentals of Programming,,,,,,
6423,2014.0,Fall,Fall2014,2014_2015,SW 0151,,,Intro to Comp Game Modeling,,,,,,
6426,2014.0,Fall,Fall2014,2014_2015,SW 0201,,,Software Engineering Methods,,,,,,
6424,2014.0,Fall,Fall2014,2014_2015,SW 0202,,,Software Design Methods,,,,,,
6453,2014.0,Fall,Fall2014,2014_2015,SW 0204,,,Software Project Management,,,,,,
6526,2015.0,Spring,Spring2015,2014_2015,SW 0205,,,Software Testing & Maintenance,,,,,,
6465,2014.0,Fall,Fall2014,2014_2015,SW 0232,,,Advanced Programming and Data Structures,,,,,,
6429,2014.0,Fall,Fall2014,2014_2015,SW 0304,,,Web Development,,,,,,
6478,2015.0,Spring,Spring2015,2014_2015,SW 0327,,,Operating Sys & Programming,,,,,,
6469,2014.0,Fall,Fall2014,2014_2015,SW 0355,,,Database Management Systems,,,,,,
6486,2014.0,Fall,Fall2014,2014_2015,SW 0382C,,,Special Topics: Android Applications,,,,,,
6468,2015.0,Spring,Spring2015,2014_2015,SW 0399,,,Algorithms,,,,,,
6427,2014.0,Fall,Fall2014,2014_2015,SW 0400,,,Software Engineering Methods,,,,,,
6425,2014.0,Fall,Fall2014,2014_2015,SW 0401,,,Software Design Methods,,,,,,
6470,2014.0,Fall,Fall2014,2014_2015,SW 0402,,,Database Management Systems,,,,,,
6510,2014.0,Fall,Fall2014,2014_2015,SW 0404,,,Network Concepts,,,,,,
6428,2014.0,Fall,Fall2014,2014_2015,SW 0406,,,Web Client Side Development I,,,,,,
2299,2014.0,Fall,Fall2014,2014_2015,SW 0407,,,Java for Programmers,,,,,,
6516,2014.0,Fall,Fall2014,2014_2015,SW 0409,,,Advanced Programming in Java,,,,,,
8479,2015.0,Spring,Spring2015,2014_2015,SW 0410,,,Enterprise Java,,,,,,
6527,2015.0,Spring,Spring2015,2014_2015,SW 0420,,,Software Testing and Maintenance,,,,,,
6454,2014.0,Fall,Fall2014,2014_2015,SW 0421,,,Software Project Management,,,,,,
6479,2015.0,Spring,Spring2015,2014_2015,SW 0427,,,Operating Systems and Programming,,,,,,
6545,2015.0,Summer,Summer2015,2014_2015,SW 0448,,,Server Management,,,,,,
6487,2014.0,Fall,Fall2014,2014_2015,SW 0482C,,,Special Topics: Android Applications,,,,,,
6520,2014.0,Fall,Fall2014,2014_2015,SW 0505,,,Advanced Database Concepts,,,,,,
6458,2015.0,Spring,Spring2015,2014_2015,SW 0506,,,Visual C# for Programmers II,,,,,,
6459,2015.0,Spring,Spring2015,2014_2015,SW 0512,,,Web Development II with ASP.net,,,,,,
6496,2014.0,Fall,Fall2014,2014_2015,SW 0516,,,High Performance Database Web Applications,,,,,,
7729,2015.0,Spring,Spring2015,2014_2015,SW 0518,,,Data Mining and Business Intelligence,,,,,,
6537,2015.0,Spring,Spring2015,2014_2015,SW 0530,,,Introduction to Information Security,,,,,,
6495,2014.0,Fall,Fall2014,2014_2015,SW 0550,,,Capstone Professional Project I,,,,,,
6502,2015.0,Spring,Spring2015,2014_2015,SW 0551,,,Capstone Professional Project II,,,,,,
6511,2014.0,Fall,Fall2014,2014_2015,SW 0596,,,Network Routing and Switching,,,,,,
6534,2014.0,Fall,Fall2014,2014_2015,SW 0599,,,Information Security Measures and Countermeasures,,,,,,
6907,2014.0,Fall,Fall2014,2014_2015,TA 0011,,,Introduction to Theatre,,,,,,
6913,2014.0,Fall,Fall2014,2014_2015,TA 0030,,,Acting I,,,,,,
6923,2014.0,Fall,Fall2014,2014_2015,TA 0094,,,Theatre Fairfield: Performance Practicum: Workshop,,,,,,
352,2014.0,Fall,Fall2014,2014_2015,TA 0111,,,World Theatre: 1800 to Tomorrow,,,,,,
6935,2014.0,Fall,Fall2014,2014_2015,TA 0135,,,Modern and Contemporary Dance,,,,,,
6936,2015.0,Spring,Spring2015,2014_2015,TA 0138,,,Folk and Social Dance,,,,,,
6925,2014.0,Fall,Fall2014,2014_2015,TA 0150,,,Stagecraft,,,,,,
6910,2015.0,Spring,Spring2015,2014_2015,TA 0153,,,Makeup & Costume Construction,,,,,,
6924,2014.0,Fall,Fall2014,2014_2015,TA 0155,,,Design I,,,,,,
358,2015.0,Spring,Spring2015,2014_2015,TA 0215,,,American Musical Theatre: History and Practice,,,,,,
6919,2015.0,Spring,Spring2015,2014_2015,TA 0231,,,Acting for the Camera,,,,,,
351,2014.0,Fall,Fall2014,2014_2015,TA 0240,,,Technique and Art in Directing,,,,,,
234,2015.0,Summer,Summer2015,2014_2015,TX 0500,,,Tax Research,,,,,,
6904,2014.0,Fall,Fall2014,2014_2015,TX 0502,,,Tax of Property Transactions,,,,,,
190,2014.0,Fall,Fall2014,2014_2015,TX 0510,,,Entity Taxation,,,,,,
7791,2015.0,Spring,Spring2015,2014_2015,TX 0530,,,Partnership Taxation,,,,,,
8294,2015.0,Spring,Spring2015,2014_2015,TX 0540,,,State and Local Taxation,,,,,,
211,2014.0,Fall,Fall2014,2014_2015,TX 0542,,,International Taxation,,,,,,
224,2015.0,Spring,Spring2015,2014_2015,TX 0550,,,Tax Planning,,,,,,
311,2015.0,Spring,Spring2015,2014_2015,WS 0301,,,"Women, Gender, and Sexuality Studies Capstone Seminar",,,,,,
