,program_code,program_name,Unnamed: 0,YEAR,SEMESTER,term,CatalogYear,catalog_id,Title,credits,Prereqs,Coreqs,Fees,Attributes,Description
465,PH,Philosophy,456,2016.0,Spring,Spring2016,2015_2016,PH 0250,Ethical Theory,,,,,,
466,PH,Philosophy,5688,2015.0,Fall,Fall2015,2015_2016,PH 0260,Social and Political Philosophy,,,,,,
467,PH,Philosophy,7588,2016.0,Spring,Spring2016,2015_2016,PH 0272,Philosophy of Film,,,,,,
468,PH,Philosophy,5571,2015.0,Fall,Fall2015,2015_2016,PH 0281,Philosophies of Love and Sex,,,,,,
469,PH,Philosophy,5579,2016.0,Spring,Spring2016,2015_2016,PH 0282,Violence and the Sacred,,,,,,
470,PH,Philosophy,5668,2016.0,Spring,Spring2016,2015_2016,PH 0304,Aquinas,,,,,,
471,PH,Philosophy,5554,2015.0,Fall,Fall2015,2015_2016,PH 0311,Kant,,,,,,
472,PH,Philosophy,5482,2016.0,Spring,Spring2016,2015_2016,PH 0317,Heidegger,,,,,,
473,PH,Philosophy,5496,2016.0,Spring,Spring2016,2015_2016,PH 0323,Philosophy of Mind,,,,,,
474,PH,Philosophy,5586,2015.0,Fall,Fall2015,2015_2016,PH 0350,Advanced Topics in Ethics,,,,,,
475,PG,Portuguese,7612,2015.0,Fall,Fall2015,2015_2016,PG 0110,Elem Brazilian Portuguese I,,,,,,
476,PG,Portuguese,7622,2016.0,Spring,Spring2016,2015_2016,PG 0111,Elem Brazilian Portuguese II,,,,,,
477,PG,Portuguese,7613,2015.0,Fall,Fall2015,2015_2016,PG 0210,Interm Brazilian Portuguese I,,,,,,
478,PG,Portuguese,7623,2016.0,Spring,Spring2016,2015_2016,PG 0211,Interm Brazilian Portuguese II,,,,,,
479,NSAN,Nursing: Anesthesia,5313,2016.0,Spring,Spring2016,2015_2016,NSAN 0671,Pharmacologic Strategies in Anesthesia Practice,,,,,,
480,NSAN,Nursing: Anesthesia,5318,2016.0,Summer,Summer2016,2015_2016,NSAN 0673,Chemistry and Physics for Nurse Anesthetists,,,,,,
481,NSAN,Nursing: Anesthesia,5319,2016.0,Summer,Summer2016,2015_2016,NSAN 0675,Clinical Orientation/Specialty Rotations,,,,,,
482,NSAN,Nursing: Anesthesia,8574,2016.0,Summer,Summer2016,2015_2016,NSAN 0678,Regional Anesthesia and Pain Management in Clinical Practice,,,,,,
483,NSAN,Nursing: Anesthesia,5419,2015.0,Fall,Fall2015,2015_2016,NSAN 0681,Clinical Correlation Conference II,,,,,,
484,NSAN,Nursing: Anesthesia,5424,2016.0,Spring,Spring2016,2015_2016,NSAN 0683,Clinical Correlation Conference III,,,,,,
485,NSAN,Nursing: Anesthesia,5425,2016.0,Spring,Spring2016,2015_2016,NSAN 0686,Principles of Nurse Anesthesia Practice I,,,,,,
486,NSAN,Nursing: Anesthesia,5431,2016.0,Summer,Summer2016,2015_2016,NSAN 0687,Principles of Nurse Anesthesia Practice II,,,,,,
487,NSAN,Nursing: Anesthesia,5420,2015.0,Fall,Fall2015,2015_2016,NSAN 0688,Principles of Nurse Anesthesia Practice III,,,,,,
488,MU,Music,4715,2016.0,Winter,Winter2016,2015_2016,MU 0101,The History of Jazz,,,,,,
489,MU,Music,4733,2016.0,Spring,Spring2016,2015_2016,MU 0103,History of Music: 400-1700,,,,,,
490,MU,Music,3566,2016.0,Spring,Spring2016,2015_2016,MU 0104,History of Music: 1700-1964,,,,,,
491,MU,Music,2947,2015.0,Fall,Fall2015,2015_2016,MU 0113,Introduction to Piano and the Elements of Music,,,,,,
492,MU,Music,3558,2015.0,Fall,Fall2015,2015_2016,MU 0120,The History of American Song,,,,,,
493,MU,Music,4705,2016.0,Spring,Spring2016,2015_2016,MU 0122,World Music History and Ensemble,,,,,,
494,MU,Music,3555,2015.0,Fall,Fall2015,2015_2016,MU 0150,Music Theory and Composition I,,,,,,
495,MU,Music,2946,2015.0,Fall,Fall2015,2015_2016,MU 0156,Introduction to Music Technology: History and Practice,,,,,,
496,MU,Music,4750,2015.0,Fall,Fall2015,2015_2016,MU 0157,Introduction to the Music Industry,,,,,,
497,MU,Music,4727,2015.0,Fall,Fall2015,2015_2016,MU 0200B,Special Topics: Beethoven: His Life and Music,,,,,,
498,MU,Music,3557,2015.0,Fall,Fall2015,2015_2016,MU 0200C,Special Topics: Hip Hop and Its Antecedents,,,,,,
499,MU,Music,4744,2016.0,Spring,Spring2016,2015_2016,MU 0243,19th Century Romanticism in Music,,,,,,
500,MU,Music,2948,2015.0,Fall,Fall2015,2015_2016,MU 0245,Survey of Film Music: Hearing the Movies,,,,,,
501,MU,Music,3567,2016.0,Spring,Spring2016,2015_2016,MU 0250,Music Theory & Composition II,,,,,,
502,MU,Music,4753,2015.0,Fall,Fall2015,2015_2016,MU 0255,University Symphony Orchestra,,,,,,
503,MU,Music,4704,2016.0,Spring,Spring2016,2015_2016,MU 0256,Jazz Ensemble,,,,,,
504,MOT,Management of Technology,8498,2016.0,Spring,Spring2016,2015_2016,MOT 0405,Supply Chain Design,,,,,,
505,MOT,Management of Technology,7400,2015.0,Fall,Fall2015,2015_2016,MOT 0415,Information Systems,,,,,,
506,MOT,Management of Technology,7402,2015.0,Fall,Fall2015,2015_2016,MOT 0450,"Planning, Research, and Development",,,,,,
507,MOT,Management of Technology,5358,2016.0,Spring,Spring2016,2015_2016,MOT 0460,Project Management,,,,,,
508,MOT,Management of Technology,5350,2015.0,Fall,Fall2015,2015_2016,MOT 0470,Leadership in Technical Enterprise,,,,,,
509,MOT,Management of Technology,8500,2016.0,Spring,Spring2016,2015_2016,MOT 0485,Management of Intellectual Property,,,,,,
510,MOT,Management of Technology,5357,2016.0,Spring,Spring2016,2015_2016,MOT 0500,Introduction to Systems Engineering,,,,,,
511,MOT,Management of Technology,5362,2016.0,Summer,Summer2016,2015_2016,MOT 0525,Principles of Quality Management,,,,,,
512,MOT,Management of Technology,5347,2015.0,Fall,Fall2015,2015_2016,MOT 0591,Capstone I: Project Definition and Planning,,,,,,
513,MOT,Management of Technology,5348,2015.0,Fall,Fall2015,2015_2016,MOT 0592,Capstone II: Project Execution and Results,,,,,,
514,ME,Mechanical Engineering,4604,2015.0,Fall,Fall2015,2015_2016,ME 0201,Engineering Statics,,,,,,
515,ME,Mechanical Engineering,4614,2016.0,Spring,Spring2016,2015_2016,ME 0203,Kinematics and Dynamics,,,,,,
516,ME,Mechanical Engineering,7480,2015.0,Fall,Fall2015,2015_2016,ME 0206L,Mechanics Lab,,,,,,
517,ME,Mechanical Engineering,2363,2015.0,Fall,Fall2015,2015_2016,ME 0241,Principles of Thermodynamics,,,,,,
518,ME,Mechanical Engineering,4684,2016.0,Spring,Spring2016,2015_2016,ME 0307L,Dynamics Systems Lab,,,,,,
519,ME,Mechanical Engineering,4616,2016.0,Spring,Spring2016,2015_2016,ME 0308,Strength of Materials,,,,,,
520,ME,Mechanical Engineering,4640,2016.0,Spring,Spring2016,2015_2016,ME 0310L,Product Manufacturing Lab,,,,,,
521,ME,Mechanical Engineering,4626,2015.0,Fall,Fall2015,2015_2016,ME 0311,Machine Design,,,,,,
522,ME,Mechanical Engineering,4637,2016.0,Spring,Spring2016,2015_2016,ME 0318,Finite Element Analysis,,,,,,
523,ME,Mechanical Engineering,7482,2015.0,Fall,Fall2015,2015_2016,ME 0319,Applications of Finite Element Analysis,,,,,,
524,ME,Mechanical Engineering,4657,2015.0,Fall,Fall2015,2015_2016,ME 0321,Advanced Kinematics,,,,,,
525,ME,Mechanical Engineering,4662,2015.0,Fall,Fall2015,2015_2016,ME 0322,Advanced Dynamics,,,,,,
526,ME,Mechanical Engineering,4638,2016.0,Spring,Spring2016,2015_2016,ME 0324,Micro and Nano Manufacturing,,,,,,
527,ME,Mechanical Engineering,4670,2016.0,Spring,Spring2016,2015_2016,ME 0330,Mechanics of Composite Materials,,,,,,
528,ME,Mechanical Engineering,2370,2016.0,Spring,Spring2016,2015_2016,ME 0342,Applications of Thermodynamics,,,,,,
529,ME,Mechanical Engineering,4673,2015.0,Fall,Fall2015,2015_2016,ME 0346,Energy Conversion,,,,,,
530,ME,Mechanical Engineering,2372,2016.0,Spring,Spring2016,2015_2016,ME 0347,Fluid Mechanics,,,,,,
531,ME,Mechanical Engineering,8502,2016.0,Spring,Spring2016,2015_2016,ME 0348L,Thermal and Fluids Lab,,,,,,
532,ME,Mechanical Engineering,2361,2015.0,Fall,Fall2015,2015_2016,ME 0349,Heat Transfer,,,,,,
533,ME,Mechanical Engineering,4681,2015.0,Fall,Fall2015,2015_2016,ME 0350L,Energy Transfer Lab,,,,,,
534,ME,Mechanical Engineering,2219,2016.0,Spring,Spring2016,2015_2016,ME 0353,Computational Fluid Dynamics,,,,,,
535,ME,Mechanical Engineering,2381,2016.0,Summer,Summer2016,2015_2016,ME 0362,Turbomachinery,,,,,,
536,ME,Mechanical Engineering,4636,2016.0,Spring,Spring2016,2015_2016,ME 0372,Applications of Theory of Elasticity,,,,,,
537,ME,Mechanical Engineering,4642,2016.0,Spring,Spring2016,2015_2016,ME 0410L,Product Manufacturing Lab,,,,,,
538,ME,Mechanical Engineering,4658,2015.0,Fall,Fall2015,2015_2016,ME 0411,Advanced Kinematics,,,,,,
539,ME,Mechanical Engineering,4663,2015.0,Fall,Fall2015,2015_2016,ME 0412,Advanced Dynamics,,,,,,
540,ME,Mechanical Engineering,7912,2016.0,Summer,Summer2016,2015_2016,ME 0423,Thermal Management of Microdevices,,,,,,
541,ME,Mechanical Engineering,4639,2016.0,Spring,Spring2016,2015_2016,ME 0424,Micro and Nano Manufacturing,,,,,,
542,ME,Mechanical Engineering,2216,2015.0,Fall,Fall2015,2015_2016,ME 0425,Engineering Applications of Numerical Methods,,,,,,
543,ME,Mechanical Engineering,2220,2016.0,Spring,Spring2016,2015_2016,ME 0428,Computational Fluid Dynamics,,,,,,
544,ME,Mechanical Engineering,4671,2016.0,Spring,Spring2016,2015_2016,ME 0444,Mechanics of Composite Materials,,,,,,
545,ME,Mechanical Engineering,4674,2015.0,Fall,Fall2015,2015_2016,ME 0451,Energy Conversion,,,,,,
546,ME,Mechanical Engineering,2380,2016.0,Summer,Summer2016,2015_2016,ME 0452,Heat and Mass Transfer,,,,,,
547,ME,Mechanical Engineering,2382,2016.0,Summer,Summer2016,2015_2016,ME 0453,Turbomachinery,,,,,,
548,ME,Mechanical Engineering,7483,2015.0,Fall,Fall2015,2015_2016,ME 0470,Applications of Finite Element Analysis,,,,,,
549,ME,Mechanical Engineering,4635,2016.0,Spring,Spring2016,2015_2016,ME 0472,Applic of Theory of Elasticity,,,,,,
550,LAC,Latin American and Caribbean Studies,1925,2016.0,Spring,Spring2016,2015_2016,LAC 0300,Justice and the Developing World,,,,,,
551,MG,Management,3900,2015.0,Fall,Fall2015,2015_2016,MG 0101,Introduction to Management,,,,,,
552,MG,Management,7387,2015.0,Fall,Fall2015,2015_2016,MG 0235,Managing Human Resources,,,,,,
553,MG,Management,3967,2015.0,Fall,Fall2015,2015_2016,MG 0240,Leading and Managing People,,,,,,
554,MG,Management,3995,2015.0,Fall,Fall2015,2015_2016,MG 0300,Business Strategies in the Global Environment,,,,,,
555,MG,Management,8435,2016.0,Spring,Spring2016,2015_2016,MG 0303B,Topics in Management: Leading Sport Organizations,,,,,,
556,MG,Management,4029,2015.0,Fall,Fall2015,2015_2016,MG 0320,Diversity in the Workplace,,,,,,
557,MG,Management,3966,2015.0,Fall,Fall2015,2015_2016,MG 0330,Career Planning,,,,,,
558,MG,Management,4059,2015.0,Fall,Fall2015,2015_2016,MG 0335,Entrepreneurship and Small Business Management,,,,,,
559,MG,Management,4062,2016.0,Spring,Spring2016,2015_2016,MG 0336,Social Entrepreneurship,,,,,,
560,MG,Management,4035,2015.0,Fall,Fall2015,2015_2016,MG 0337,Technology Ventures,,,,,,
561,MG,Management,8358,2016.0,Spring,Spring2016,2015_2016,MG 0338,Managing a Family Business,,,,,,
562,MG,Management,3911,2015.0,Fall,Fall2015,2015_2016,MG 0340,Critical Issues in Management,,,,,,
563,MG,Management,1070,2015.0,Fall,Fall2015,2015_2016,MG 0350,International Law,,,,,,
564,MG,Management,7389,2015.0,Fall,Fall2015,2015_2016,MG 0360,Negotiations and Dispute Resolution,,,,,,
565,MG,Management,4024,2016.0,Spring,Spring2016,2015_2016,MG 0370,Managing Non-Profit Organizations,,,,,,
566,MG,Management,4003,2016.0,Spring,Spring2016,2015_2016,MG 0380,"Performance, Compensation, and Reward",,,,,,
567,MG,Management,3961,2016.0,Summer,Summer2016,2015_2016,MG 0400,Organizational Behavior,,,,,,
568,MG,Management,3986,2016.0,Summer,Summer2016,2015_2016,MG 0500,Leadership,,,,,,
569,MG,Management,472,2016.0,Spring,Spring2016,2015_2016,MG 0503,Legal and Ethical Environment of Business,,,,,,
570,MG,Management,427,2015.0,Fall,Fall2015,2015_2016,MG 0504,Managing People for Competitive Advantage,,,,,,
571,MG,Management,7396,2016.0,Spring,Spring2016,2015_2016,MG 0507,Negotiations and Dispute Resolution,,,,,,
572,MG,Management,4034,2015.0,Fall,Fall2015,2015_2016,MG 0508,Strategic Management of Technology and Innovation: The Entrepreneurial Firm,,,,,,
573,MG,Management,1042,2015.0,Fall,Fall2015,2015_2016,MG 0512,The Law of Commercial Transactions: Advanced Studies in the Uniform Commerical Code,,,,,,
574,MG,Management,4052,2016.0,Summer,Summer2016,2015_2016,MG 0540,Cross-Cultural Management,,,,,,
575,MG,Management,4018,2015.0,Fall,Fall2015,2015_2016,MG 0584,Capstone: Global Competitive Strategy,,,,,,
576,MA,Mathematics,4327,2015.0,Fall,Fall2015,2015_2016,MA 0011,Precalculus,,,,,,
577,MA,Mathematics,2229,2015.0,Fall,Fall2015,2015_2016,MA 0017,Introduction to Probability and Statistics,,,,,,
578,MA,Mathematics,1654,2015.0,Fall,Fall2015,2015_2016,MA 0019,Introduction to Calculus,,,,,,
579,MA,Mathematics,4325,2015.0,Fall,Fall2015,2015_2016,MA 0119,Applied Calculus I,,,,,,
580,MA,Mathematics,4378,2016.0,Spring,Spring2016,2015_2016,MA 0120,Applied Calculus II,,,,,,
581,MA,Mathematics,4394,2015.0,Fall,Fall2015,2015_2016,MA 0145,"Calculus I for Chemistry, Engineering, and Physics Majors",,,,,,
582,MA,Mathematics,4399,2016.0,Spring,Spring2016,2015_2016,MA 0146,"Calculus II for Chemistry, Engineering, and Physics Majors",,,,,,
583,MA,Mathematics,4420,2015.0,Fall,Fall2015,2015_2016,MA 0151,Functional Programming,,,,,,
584,MA,Mathematics,3544,2015.0,Fall,Fall2015,2015_2016,MA 0171,Calculus I,,,,,,
585,MA,Mathematics,3550,2016.0,Spring,Spring2016,2015_2016,MA 0172,Calculus II,,,,,,
586,MA,Mathematics,4380,2016.0,Spring,Spring2016,2015_2016,MA 0211,Applied Matrix Theory,,,,,,
587,MA,Mathematics,4432,2015.0,Fall,Fall2015,2015_2016,MA 0217,Accelerated Statistics,,,,,,
588,MA,Mathematics,7458,2015.0,Fall,Fall2015,2015_2016,MA 0221,Applied Calculus III,,,,,,
589,MA,Mathematics,4508,2016.0,Spring,Spring2016,2015_2016,MA 0231,Discrete Mathematics,,,,,,
590,MA,Mathematics,4429,2016.0,Spring,Spring2016,2015_2016,MA 0235,Linear Algebra,,,,,,
591,MA,Mathematics,2228,2015.0,Fall,Fall2015,2015_2016,MA 0245,"Calculus III for Chemistry, Engineering, and Physics Majors",,,,,,
592,MA,Mathematics,2230,2015.0,Fall,Fall2015,2015_2016,MA 0251,Ordinary Differential Equations,,,,,,
593,MA,Mathematics,4584,2015.0,Fall,Fall2015,2015_2016,MA 0273,Multivariable Calculus,,,,,,
594,MA,Mathematics,4590,2016.0,Spring,Spring2016,2015_2016,MA 0300,Topics in Discrete Mathematics,,,,,,
595,MA,Mathematics,4408,2015.0,Fall,Fall2015,2015_2016,MA 0331,Applied Mathematics,,,,,,
596,MA,Mathematics,2240,2016.0,Spring,Spring2016,2015_2016,MA 0332,Partial Differential Equations,,,,,,
597,MA,Mathematics,4383,2015.0,Fall,Fall2015,2015_2016,MA 0334,Abstract Algebra,,,,,,
598,MA,Mathematics,7451,2016.0,Spring,Spring2016,2015_2016,MA 0337,Number Theory,,,,,,
599,MA,Mathematics,7469,2016.0,Spring,Spring2016,2015_2016,MA 0342,Theory of Computation,,,,,,
600,MA,Mathematics,2231,2015.0,Fall,Fall2015,2015_2016,MA 0351,Probability Theory,,,,,,
601,MA,Mathematics,2238,2016.0,Spring,Spring2016,2015_2016,MA 0352,Mathematical Statistics,,,,,,
602,MA,Mathematics,4563,2016.0,Spring,Spring2016,2015_2016,MA 0354,Actuarial Problem Solving,,,,,,
603,MA,Mathematics,4390,2016.0,Spring,Spring2016,2015_2016,MA 0361,Topics in Algebra,,,,,,
604,MA,Mathematics,4555,2015.0,Fall,Fall2015,2015_2016,MA 0371,Real Analysis,,,,,,
605,MA,Mathematics,4517,2015.0,Fall,Fall2015,2015_2016,MA 0383,Modern Geometry,,,,,,
606,MA,Mathematics,7460,2015.0,Fall,Fall2015,2015_2016,MA 0390,Honors Seminar I,,,,,,
607,MA,Mathematics,4428,2016.0,Spring,Spring2016,2015_2016,MA 0391,Honors Seminar II,,,,,,
608,MA,Mathematics,4486,2015.0,Fall,Fall2015,2015_2016,MA 0417,Applied Statistical Methods,,,,,,
609,MA,Mathematics,4588,2016.0,Spring,Spring2016,2015_2016,MA 0435,Algebra & Linear Algebra I,,,,,,
610,MA,Mathematics,4541,2016.0,Spring,Spring2016,2015_2016,MA 0451,Probability and Statistics I,,,,,,
611,MA,Mathematics,4409,2015.0,Fall,Fall2015,2015_2016,MA 0471,Real & Complex Analysis I,,,,,,
612,MA,Mathematics,2241,2016.0,Spring,Spring2016,2015_2016,MA 0472,Real & Complex Analysis II,,,,,,
613,MA,Mathematics,4482,2016.0,Summer,Summer2016,2015_2016,MA 0495A,Special Topics: History of Mathematics,,,,,,
614,MA,Mathematics,3543,2015.0,Fall,Fall2015,2015_2016,MA 0531,Applied Mathematics I,,,,,,
615,MA,Mathematics,3549,2016.0,Spring,Spring2016,2015_2016,MA 0532,Applied Mathematics II,,,,,,
616,MA,Mathematics,7452,2016.0,Spring,Spring2016,2015_2016,MA 0537,Number Theory,,,,,,
617,MA,Mathematics,4597,2015.0,Fall,Fall2015,2015_2016,MA 0550,Classical Financial Mathematics,,,,,,
618,MA,Mathematics,4516,2015.0,Fall,Fall2015,2015_2016,MA 0583,Geometry,,,,,,
619,MK,Marketing,4080,2016.0,Spring,Spring2016,2015_2016,MK 0101,Principles of Marketing,,,,,,
620,MK,Marketing,4129,2015.0,Fall,Fall2015,2015_2016,MK 0212,Consumer Behavior,,,,,,
621,MK,Marketing,4149,2015.0,Fall,Fall2015,2015_2016,MK 0221,Sales & Sales Management,,,,,,
622,MK,Marketing,4067,2015.0,Fall,Fall2015,2015_2016,MK 0231,Advertising,,,,,,
623,MK,Marketing,8439,2016.0,Spring,Spring2016,2015_2016,MK 0241,Digital Marketing,,,,,,
624,MK,Marketing,7412,2016.0,Spring,Spring2016,2015_2016,MK 0251,Social Media Marketing,,,,,,
625,MK,Marketing,4158,2016.0,Spring,Spring2016,2015_2016,MK 0311,Marketing Research,,,,,,
626,MK,Marketing,7416,2015.0,Fall,Fall2015,2015_2016,MK 0312,Global Marketing,,,,,,
627,MK,Marketing,4111,2015.0,Fall,Fall2015,2015_2016,MK 0321,Marketing Channels,,,,,,
628,MK,Marketing,4079,2016.0,Spring,Spring2016,2015_2016,MK 0331,Media Strategy,,,,,,
629,MK,Marketing,4069,2015.0,Fall,Fall2015,2015_2016,MK 0332,Public Relations,,,,,,
630,MK,Marketing,4156,2016.0,Spring,Spring2016,2015_2016,MK 0341,Brand Management,,,,,,
631,MK,Marketing,4164,2016.0,Summer,Summer2016,2015_2016,MK 0400,Marketing Management,,,,,,
632,MK,Marketing,4179,2015.0,Fall,Fall2015,2015_2016,MK 0500,Customer Value,,,,,,
633,MK,Marketing,4093,2015.0,Fall,Fall2015,2015_2016,MK 0510,Customer Behavior,,,,,,
634,MK,Marketing,4102,2016.0,Spring,Spring2016,2015_2016,MK 0520,Marketing Research,,,,,,
635,MK,Marketing,4176,2016.0,Winter,Winter2016,2015_2016,MK 0540,Advertising Management,,,,,,
636,MK,Marketing,8441,2016.0,Spring,Spring2016,2015_2016,MK 0570,Digital Marketing,,,,,,
637,NS,Nursing,4760,2015.0,Fall,Fall2015,2015_2016,NS 0110,Introduction to Professional Nursing,,,,,,
638,NS,Nursing,4775,2015.0,Fall,Fall2015,2015_2016,NS 0112,HealthcareDeliverySystems,,,,,,
639,NS,Nursing,4821,2015.0,Fall,Fall2015,2015_2016,NS 0250,Dimensions of Professional Nursing,,,,,,
640,NS,Nursing,4802,2016.0,Spring,Spring2016,2015_2016,NS 0252,Health Assessment for Registered Nurses,,,,,,
641,NS,Nursing,4809,2016.0,Summer,Summer2016,2015_2016,NS 0270,Health Assessment,,,,,,
642,NS,Nursing,4800,2016.0,Spring,Spring2016,2015_2016,NS 0270L,Health Assessment Lab,,,,,,
643,NS,Nursing,4852,2016.0,Summer,Summer2016,2015_2016,NS 0272,Geriatric Nursing,,,,,,
644,NS,Nursing,4843,2016.0,Spring,Spring2016,2015_2016,NS 0272C,Geriatric Nursing Clinical,,,,,,
645,NS,Nursing,4774,2015.0,Fall,Fall2015,2015_2016,NS 0301,Health and Wellness,,,,,,
646,NS,Nursing,4861,2015.0,Fall,Fall2015,2015_2016,NS 0301C,Health and Wellness Clinical,,,,,,
647,NS,Nursing,4789,2015.0,Fall,Fall2015,2015_2016,NS 0303,Basic Pathophysiology and Pharmacology,,,,,,
648,NS,Nursing,5058,2015.0,Fall,Fall2015,2015_2016,NS 0305,Mental Health Nursing,,,,,,
649,NS,Nursing,5089,2015.0,Fall,Fall2015,2015_2016,NS 0305C,Mental Health Nursing Clinical,,,,,,
650,NS,Nursing,4943,2016.0,Summer,Summer2016,2015_2016,NS 0307,Fundamentals of Nursing Care,,,,,,
651,NS,Nursing,4924,2015.0,Fall,Fall2015,2015_2016,NS 0307L,Fundamentals of Nursing Care Lab,,,,,,
652,NS,Nursing,5020,2016.0,Spring,Spring2016,2015_2016,NS 0310,Foundations of Research for Evidence Based Practice,,,,,,
653,NS,Nursing,4965,2016.0,Spring,Spring2016,2015_2016,NS 0312,Medical Surgical Nursing I,,,,,,
654,NS,Nursing,4875,2016.0,Spring,Spring2016,2015_2016,NS 0312C,Medical Surgical Nursing I Clinical,,,,,,
655,NS,Nursing,7548,2015.0,Fall,Fall2015,2015_2016,NS 0314,Maternal and Newborn Nursing,,,,,,
656,NS,Nursing,4907,2016.0,Spring,Spring2016,2015_2016,NS 0314C,Maternal and Newborn Nursing Clinical,,,,,,
657,NS,Nursing,4876,2016.0,Spring,Spring2016,2015_2016,NS 0321,Professional Nursing Leadership,,,,,,
658,NS,Nursing,4761,2015.0,Fall,Fall2015,2015_2016,NS 0323,Pediatric Nursing,,,,,,
659,NS,Nursing,5207,2015.0,Fall,Fall2015,2015_2016,NS 0323C,Pediatric Nursing Clinical,,,,,,
660,NS,Nursing,4961,2015.0,Fall,Fall2015,2015_2016,NS 0325,Medical Surgical Nursing II,,,,,,
661,NS,Nursing,4791,2015.0,Fall,Fall2015,2015_2016,NS 0325C,Medical Surgical Nursing II Clinical,,,,,,
662,NS,Nursing,5122,2015.0,Fall,Fall2015,2015_2016,NS 0330,"Community, Public and Global Health Nursing",,,,,,
663,NS,Nursing,4773,2015.0,Fall,Fall2015,2015_2016,NS 0330C,"Community, Public and Global Health Nursing Clinical",,,,,,
664,NS,Nursing,4814,2016.0,Summer,Summer2016,2015_2016,NS 0332,Transition to Professional Nursing,,,,,,
665,NS,Nursing,678,2016.0,Summer,Summer2016,2015_2016,NS 0332C,Transiion to Professional Nursing Clinical,,,,,,
666,NS,Nursing,4824,2016.0,Spring,Spring2016,2015_2016,NS 0356,Transition Seminar for Professional Nursing Practice,,,,,,
667,NS,Nursing,5382,2016.0,Spring,Spring2016,2015_2016,NS 0360,Critical Care Nursing,,,,,,
668,NS,Nursing,7565,2015.0,Fall,Fall2015,2015_2016,NS 0521,Advanced Nursing Roles for Systems Leadership and Improvement,,,,,,
669,NS,Nursing,7498,2016.0,Spring,Spring2016,2015_2016,NS 0601,Epidemiology and Biostatistics,,,,,,
670,NS,Nursing,1865,2015.0,Fall,Fall2015,2015_2016,NS 0602,Healthcare Economics and Marketing,,,,,,
671,NS,Nursing,7566,2015.0,Fall,Fall2015,2015_2016,NS 0604,Advanced Health Assessment,,,,,,
672,NS,Nursing,4780,2016.0,Spring,Spring2016,2015_2016,NS 0605,Advanced Healthcare Policy,,,,,,
673,NS,Nursing,5190,2015.0,Fall,Fall2015,2015_2016,NS 0608,Research Methods for Evidenced-Based Practice,,,,,,
674,NS,Nursing,5337,2015.0,Fall,Fall2015,2015_2016,NS 0609,Role Reflective Practice for MSN-DNP Students,,,,,,
675,NS,Nursing,5220,2015.0,Fall,Fall2015,2015_2016,NS 0610,Advanced Nursing Roles and Reflective Practice,,,,,,
676,NS,Nursing,5149,2016.0,Summer,Summer2016,2015_2016,NS 0611,Clinical Prevention and Strategies for Change,,,,,,
677,NS,Nursing,5332,2016.0,Summer,Summer2016,2015_2016,NS 0612,Research Translation for Clinical Practice,,,,,,
678,NS,Nursing,5349,2015.0,Fall,Fall2015,2015_2016,NS 0613,Finance and Quality Management in Healthcare Organizations,,,,,,
679,NS,Nursing,5221,2015.0,Fall,Fall2015,2015_2016,NS 0614,Information Technology for Healthcare Improvement,,,,,,
680,NS,Nursing,5383,2016.0,Spring,Spring2016,2015_2016,NS 0615,Leadership and Interprofessional Collaboration,,,,,,
681,NS,Nursing,5371,2015.0,Fall,Fall2015,2015_2016,NS 0640,Advanced Physiology and Pathophysiology,,,,,,
682,NS,Nursing,7576,2016.0,Summer,Summer2016,2015_2016,NS 0641,Advanced Pharmacology,,,,,,
683,NS,Nursing,5369,2015.0,Fall,Fall2015,2015_2016,NS 0642,Adult Health I,,,,,,
684,NS,Nursing,5399,2016.0,Spring,Spring2016,2015_2016,NS 0643,Adult Health II,,,,,,
685,NS,Nursing,8587,2016.0,Summer,Summer2016,2015_2016,NS 0644,Practicum in Adult Health I,,,,,,
686,NS,Nursing,5392,2015.0,Fall,Fall2015,2015_2016,NS 0645,Care of Children and Families,,,,,,
687,NS,Nursing,5393,2015.0,Fall,Fall2015,2015_2016,NS 0646,"Practicum in Care of Women, Children, and Families",,,,,,
688,NS,Nursing,5381,2016.0,Spring,Spring2016,2015_2016,NS 0647,Care of At-Risk Populations,,,,,,
689,NS,Nursing,5400,2016.0,Spring,Spring2016,2015_2016,NS 0648,Practicum in Care of At-Risk Populations,,,,,,
690,NS,Nursing,5067,2015.0,Fall,Fall2015,2015_2016,NS 0650,Psychopathology,,,,,,
691,NS,Nursing,5075,2016.0,Spring,Spring2016,2015_2016,NS 0652,Mental Health Nursing of Individuals,,,,,,
692,NS,Nursing,5412,2015.0,Fall,Fall2015,2015_2016,NS 0661,Mental Health Nursing of Groups and Families Across the Lifespan,,,,,,
693,NS,Nursing,5077,2016.0,Spring,Spring2016,2015_2016,NS 0663,Primary Mental Health Nursing Across the Lifespan,,,,,,
694,NS,Nursing,8591,2016.0,Summer,Summer2016,2015_2016,NS 0665,Mental Health Nursing of Children and Adolescents,,,,,,
695,NS,Nursing,5084,2016.0,Summer,Summer2016,2015_2016,NS 0666A,Practicum I: PMHNP,,,,,,
696,NS,Nursing,5413,2015.0,Fall,Fall2015,2015_2016,NS 0666B,Practicum II: PMHNP,,,,,,
697,NS,Nursing,5076,2016.0,Spring,Spring2016,2015_2016,NS 0666C,Practicum III: PMHNP,,,,,,
